Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
425.2339,0.010775585,0.067516819,0.118512152,0.124490636,0.145077905,0.145342978,0.212325314
425.7161,0.011241745,0.065841771,0.120763799,0.127871951,0.148369957,0.146782982,0.20924019
426.1982,0.012701462,0.063230053,0.120316152,0.130709543,0.149901511,0.147597583,0.204073747
426.6803,0.014779523,0.060688223,0.117289315,0.132990006,0.149723428,0.14788277,0.198492411
427.1624,0.016896729,0.058934728,0.112278518,0.134605544,0.148005689,0.147958233,0.193614533
427.6446,0.01845739,0.058201554,0.10613302,0.135305859,0.144921536,0.148177556,0.189747476
428.1267,0.019048599,0.058188745,0.099725859,0.134742544,0.140603343,0.148744615,0.186467904
428.6088,0.018571523,0.058181063,0.093785951,0.132569271,0.135168889,0.149596778,0.182938836
429.0909,0.017250831,0.057301964,0.088800607,0.128569135,0.128805949,0.150426208,0.178339495
429.5731,0.015521704,0.054831243,0.084985788,0.122738006,0.121845777,0.150808877,0.172217775
430.0552,0.013858026,0.050488585,0.082294806,0.115318084,0.114796206,0.150408335,0.16466597
430.5373,0.012611649,0.044569932,0.080457341,0.106769478,0.108294321,0.149144991,0.156257568
431.0194,0.011923871,0.037885818,0.079058782,0.097716286,0.103002635,0.147276938,0.147836203
431.5016,0.011729686,0.031518842,0.077667759,0.088871575,0.099472505,0.145323915,0.140267108
431.9837,0.01183735,0.026505199,0.075991436,0.080961409,0.098021828,0.143886052,0.134257282
432.4658,0.012044038,0.02354741,0.074005989,0.074633085,0.098656082,0.143406959,0.130277706
432.9479,0.012220912,0.02286367,0.071990163,0.070369088,0.101060452,0.144012565,0.128566926
433.4301,0.012337273,0.024171823,0.070410128,0.068387546,0.104640164,0.145432925,0.129147523
433.9122,0.012412948,0.026812992,0.069701142,0.068581898,0.108609962,0.147074017,0.131825985
434.3943,0.012446039,0.029944749,0.070027538,0.070495259,0.112099392,0.148169045,0.136155167
434.8764,0.01235024,0.032731928,0.071116528,0.073362835,0.114267469,0.147964224,0.141402298
435.3586,0.011943957,0.034489399,0.072245387,0.076220919,0.114421036,0.145869467,0.146567595
435.8407,0.010975897,0.034741766,0.072392559,0.078071335,0.112125271,0.141549373,0.150502897
436.3228,0.00918568,0.033233391,0.070541558,0.07807286,0.107293906,0.134947984,0.152132154
436.8049,0.006364694,0.029912184,0.066028509,0.075709852,0.100230997,0.126278679,0.150722538
437.287,0.002408328,0.02492688,0.058821842,0.070891489,0.091600547,0.116002658,0.146102075
437.7692,-0.002636267,0.018657421,0.049617404,0.06397978,0.082341647,0.104825007,0.138752843
438.2513,-0.008538667,0.011737517,0.039695488,0.055720937,0.073514135,0.093662238,0.129715932
438.7334,-0.014862485,0.005044505,0.030609204,0.047136122,0.066129501,0.083588328,0.120376414
439.2155,-0.020985265,-0.000408741,0.023788217,0.039354956,0.060968524,0.075693651,0.112162433
439.6977,-0.026174529,-0.003662521,0.020194021,0.033442904,0.058447226,0.070897521,0.106278873
440.1798,-0.029717157,-0.004040522,0.020118873,0.030231441,0.058560228,0.069738655,0.103516212
440.6619,-0.031076691,-0.001331847,0.023184316,0.030197468,0.060934264,0.072229896,0.104170681
441.144,-0.030017381,0.004146892,0.028533915,0.033402314,0.064969952,0.077820666,0.108059772
441.6262,-0.026658609,0.011638887,0.035142207,0.039504393,0.070012228,0.08549312,0.11459209
442.1083,-0.021446906,0.020143676,0.042109761,0.047812016,0.075482317,0.093949159,0.12284827
442.5904,-0.015068394,0.028660578,0.048835648,0.057371327,0.080930456,0.101859871,0.131666745
443.0725,-0.008317743,0.036387236,0.055020605,0.067070067,0.086021131,0.108098168,0.13975501
443.5547,-0.001959221,0.042826943,0.060537932,0.07577632,0.090498172,0.111926581,0.145868205
444.0368,0.003383654,0.047769545,0.065265786,0.082485177,0.09416283,0.113079908,0.149045209
444.5189,0.007291957,0.051187488,0.068963397,0.086463212,0.096884581,0.111740487,0.148830583
445.001,0.009559515,0.053109423,0.071252266,0.087337642,0.098619081,0.10842775,0.145382711
445.4832,0.010155701,0.053530605,0.071692207,0.085122818,0.099409425,0.103852328,0.139408799
445.9653,0.009185957,0.052406827,0.069936518,0.080180093,0.09935326,0.098775764,0.131958159
446.4474,0.006867561,0.049724664,0.065901295,0.073144757,0.098537162,0.093900622,0.12415055
446.9295,0.00353001,0.045606076,0.059899229,0.064823035,0.096972981,0.089777956,0.11692955
447.4117,-0.000383497,0.040389111,0.052662208,0.056080621,0.094570521,0.08673552,0.110890596
447.8938,-0.004332996,0.034641046,0.045239589,0.047714487,0.091192545,0.084842784,0.10623413
448.3759,-0.007743154,0.029064712,0.038771237,0.040338884,0.086780133,0.083936173,0.102837812
448.858,-0.010093154,0.024344819,0.034225429,0.034308108,0.081505707,0.083718151,0.100438483
449.3401,-0.011007006,0.020995881,0.032178313,0.029719425,0.075857591,0.08391389,0.098840674
449.8223,-0.010315222,0.01927115,0.032711663,0.026483219,0.070587122,0.084400223,0.098048206
450.3044,-0.008076154,0.019152593,0.035421595,0.024430054,0.066520161,0.085246483,0.09824606
450.7865,-0.00456675,0.020394051,0.039530845,0.023398525,0.064295604,0.086617732,0.099631804
451.2686,-0.000249431,0.022587296,0.044062942,0.023270708,0.064136199,0.088604049,0.102194106
451.7508,0.004278425,0.025229485,0.048050913,0.023947037,0.065725015,0.091041268,0.105547024
452.2329,0.008368531,0.027787732,0.050727896,0.025291309,0.068248676,0.09344456,0.10892026
452.715,0.011425803,0.029768733,0.051655641,0.027090052,0.070603955,0.095087662,0.111328967
453.1971,0.013021166,0.03079032,0.050745223,0.029051653,0.071708325,0.095226269,0.111866312
453.6793,0.012982488,0.030653869,0.048193373,0.03084526,0.070797792,0.093360721,0.109998143
454.1614,0.01143684,0.02939801,0.044370429,0.032172375,0.067620491,0.089446101,0.105744336
454.6435,0.008779698,0.027302253,0.039708447,0.032819012,0.06245101,0.08393163,0.099657104
455.1256,0.005560295,0.024822364,0.034614522,0.032682746,0.055939863,0.077615878,0.092616701
455.6078,0.002301987,0.022446173,0.029414702,0.031743333,0.048863974,0.071355122,0.085512298
456.0899,-0.00070764,0.020496372,0.024315841,0.029992239,0.041877377,0.065736846,0.078925678
456.572,-0.003554603,0.01896005,0.019402668,0.027364508,0.035346213,0.060858132,0.072945978
457.0541,-0.00670683,0.017426558,0.014655461,0.023715972,0.029332828,0.056313712,0.067185356
457.5363,-0.010833158,0.015196912,0.010011658,0.018887916,0.023713112,0.051413503,0.061010042
458.0184,-0.016518678,0.011541841,0.005433532,0.012831922,0.018350818,0.045538929,0.053879275
458.5005,-0.02395684,0.006022359,0.000983716,0.005753618,0.013247411,0.038476939,0.045651778
458.9826,-0.032768218,-0.001243007,-0.003133903,-0.001807188,0.008596467,0.030600426,0.036740306
459.4648,-0.042012058,-0.009483605,-0.006571937,-0.0090067,0.004739647,0.022810998,0.028048763
459.9469,-0.050415181,-0.017422978,-0.008899303,-0.014863273,0.002047564,0.016274951,0.020712561
460.429,-0.056742449,-0.023640043,-0.009719055,-0.018519444,0.000789384,0.012053149,0.01573368
460.9111,-0.060156043,-0.026999521,-0.008801982,-0.019496561,0.001059416,0.010776956,0.013656245
461.3933,-0.060428893,-0.026999115,-0.006189516,-0.017836581,0.002789345,0.012491328,0.014412312
461.8754,-0.057929057,-0.023875756,-0.002214145,-0.014052452,0.005825709,0.016714504,0.017398445
462.3575,-0.053411599,-0.018480504,0.002571585,-0.00893357,0.009999793,0.022636313,0.02172772
462.8396,-0.047742848,-0.011979192,0.007524119,-0.003293858,0.015123534,0.029345528,0.026541346
463.3218,-0.041687863,-0.005522095,0.012046249,0.002200925,0.020897233,0.03596122,0.031221891
463.8039,-0.035817536,2.58E-05,0.015709023,0.007102643,0.026810259,0.041690374,0.035471269
464.286,-0.030567243,0.004169441,0.018279741,0.011090205,0.032058195,0.045779297,0.039194934
464.7681,-0.02632065,0.006749912,0.019708637,0.013870317,0.035607745,0.047536094,0.042352628
465.2503,-0.023462101,0.007813627,0.020061617,0.015101935,0.036400536,0.046418941,0.044819033
465.7324,-0.022329612,0.007492892,0.019442121,0.014433809,0.033672606,0.042216088,0.046351244
466.2145,-0.023077754,0.005947856,0.017941428,0.011639535,0.027279494,0.035221687,0.046663738
466.6967,-0.025511829,0.003399694,0.015634387,0.0068168,0.017910396,0.026334084,0.045596766
467.1788,-0.028982965,0.000209577,0.012638905,0.00054317,0.007071,0.016979971,0.04330786
467.6609,-0.032436365,-0.003058978,0.009197393,-0.006099052,-0.003171861,0.008871617,0.040388815
468.143,-0.034633059,-0.005664995,0.005744636,-0.011696297,-0.010636189,0.003639243,0.037823246
468.6251,-0.034480649,-0.006824273,0.0029007,-0.014827558,-0.013511812,0.002466447,0.03676619
469.1073,-0.031346821,-0.005920361,0.001366059,-0.014433596,-0.01076671,0.005821419,0.038207061
469.5894,-0.02523169,-0.002698982,0.00174234,-0.010084434,-0.002374276,0.013372845,0.042657501
470.0715,-0.016731316,0.002630444,0.004353544,-0.002070121,0.010669005,0.024093489,0.049965467
470.5536,-0.006828992,0.009439059,0.009132569,0.008699862,0.026534231,0.03651007,0.059328275
471.0358,0.003398184,0.016839939,0.015620063,0.020937533,0.042935468,0.049013653,0.069485082
471.5179,0.01302983,0.023905233,0.023060888,0.03327139,0.057615827,0.060149635,0.079026895
472,0.021429338,0.029860589,0.030562572,0.044506724,0.068827229,0.068808702,0.0867227
472.4821,0.028227155,0.034193092,0.037263068,0.053779887,0.075654667,0.074321447,0.091765558
472.9643,0.033216254,0.036654911,0.042456634,0.06058068,0.078066638,0.076447882,0.093860548
473.4464,0.036239174,0.037192343,0.045647693,0.064676497,0.076707817,0.075328732,0.093161112
473.9285,0.037136025,0.035849207,0.04655133,0.065998879,0.072556545,0.071401912,0.090104029
474.4106,0.03576425,0.032699043,0.045052321,0.064556661,0.066584988,0.065312152,0.085224075
474.8928,0.032082437,0.027828679,0.041181571,0.060413492,0.059521144,0.057796489,0.079012002
475.3749,0.026230042,0.021372851,0.035104923,0.053725512,0.051741532,0.049555684,0.071839229
475.857,0.01856481,0.013572387,0.027143964,0.044809183,0.043301146,0.041138317,0.063953947
476.3391,0.009620247,0.004818635,0.017787996,0.03419358,0.03407291,0.032876709,0.055534534
476.8213,2.45E-05,-0.004336644,0.007685881,0.022628844,0.023961174,0.024915205,0.046778172
477.3034,-0.00958689,-0.013221411,-0.002404412,0.011038446,0.013104528,0.017325883,0.037982833
477.7855,-0.018615586,-0.021119329,-0.011693409,0.000425042,0.002007282,0.01026087,0.02959352
478.2676,-0.026503559,-0.027368197,-0.019459802,-0.00825419,-0.008467811,0.004066158,0.02218666
478.7498,-0.032743941,-0.03147614,-0.025153064,-0.01424352,-0.017256006,-0.000732651,0.016377732
479.2319,-0.03692092,-0.033228919,-0.028476348,-0.017140497,-0.023348533,-0.003579963,0.012678538
479.714,-0.038787312,-0.032749977,-0.029415006,-0.017001648,-0.026066639,-0.004123168,0.011345492
480.1961,-0.038344648,-0.030479627,-0.028189833,-0.014332588,-0.025247468,-0.002402405,0.012293289
480.6783,-0.035864558,-0.027058993,-0.025147269,-0.009948309,-0.021272406,0.001103153,0.015107072
481.1604,-0.031839324,-0.023167517,-0.020647794,-0.004740916,-0.014952652,0.005605856,0.019147969
481.6425,-0.026872685,-0.019377448,-0.015003943,0.000536349,-0.007341515,0.010241601,0.023692076
482.1246,-0.021569646,-0.016078613,-0.008510677,0.005398852,0.000452808,0.014301618,0.028050455
482.6068,-0.016454872,-0.013477012,-0.001533331,0.009627588,0.007406118,0.017364291,0.031643205
483.0889,-0.011935592,-0.011644527,0.005397509,0.013175482,0.012679945,0.019304053,0.034038443
483.571,-0.008307559,-0.010583465,0.011558027,0.016030757,0.015700208,0.020192726,0.034968251
484.0531,-0.005781382,-0.010280756,0.016109431,0.018113218,0.016214537,0.020159422,0.034334234
484.5352,-0.004507044,-0.010731637,0.018283564,0.019236228,0.014318391,0.019280238,0.032202895
485.0174,-0.004574806,-0.011931073,0.01760994,0.019160371,0.010430021,0.017557586,0.02878573
485.4995,-0.005985521,-0.01384474,0.014084822,0.017699797,0.005215936,0.014974684,0.024404356
485.9816,-0.008604059,-0.016372774,0.008211949,0.014841956,-0.000516539,0.011602962,0.019449546
486.4637,-0.012122174,-0.019323032,0.000900198,0.01081909,-0.005933448,0.007684107,0.014343017
486.9459,-0.016064022,-0.022403279,-0.006740074,0.006107546,-0.0102806,0.003645813,0.009505401
487.428,-0.019850502,-0.02524706,-0.013635661,0.001339434,-0.012981953,2.49E-05,0.005332196
487.9101,-0.022915621,-0.027454734,-0.018953321,-0.002828481,-0.013709707,-0.002659112,0.002174734
488.3922,-0.024831699,-0.028654308,-0.022229683,-0.005856711,-0.012424048,-0.004040182,0.000322431
488.8744,-0.025395435,-0.028549248,-0.023397137,-0.007414821,-0.009360884,-0.003969728,-9.23E-06
489.3565,-0.02463678,-0.026953915,-0.022707466,-0.007407021,-0.00496342,-0.002505139,0.001304587
489.8386,-0.022750265,-0.02380984,-0.020595598,-0.00593646,0.000216299,0.000177041,0.004276148
490.3207,-0.019988771,-0.019192007,-0.01752172,-0.003246325,0.005638149,0.003874032,0.008782135
490.8029,-0.016573717,-0.013313002,-0.013856261,0.000337482,0.010874511,0.008406988,0.014541974
491.285,-0.012656126,-0.006522913,-0.009827628,0.004442025,0.01568349,0.013609306,0.021126007
491.7671,-0.008345175,0.000705595,-0.005543208,0.008672586,0.020031456,0.019273468,0.027994642
492.2492,-0.003776121,0.007813076,-0.001059467,0.012637075,0.024057046,0.02509076,0.034575443
492.7314,0.000823752,0.014217429,0.003535416,0.01598597,0.027985602,0.030643134,0.040350352
493.2135,0.005108805,0.019390868,0.00805736,0.018453537,0.032008237,0.035449829,0.044924575
493.6956,0.008644196,0.022939392,0.012200572,0.019894813,0.036158604,0.039061314,0.048050001
494.1777,0.010990374,0.024657197,0.015563342,0.02029689,0.040215404,0.041156823,0.049603492
494.6599,0.011815467,0.024562844,0.017727415,0.019770395,0.043672536,0.041625629,0.04954762
495.142,0.011003024,0.02288536,0.018365915,0.018508977,0.04579382,0.040578515,0.047894905
495.6241,0.008715263,0.020025288,0.017364135,0.016754946,0.045781257,0.038318299,0.044708617
496.1062,0.005390139,0.016490241,0.014903318,0.014766222,0.043032069,0.035268628,0.04014722
496.5883,0.001656735,0.01281527,0.011471567,0.012798925,0.037404428,0.031895546,0.034522546
497.0705,-0.00179824,0.009491381,0.007782446,0.011097958,0.029385052,0.028638727,0.028342282
497.5526,-0.004386702,0.006902897,0.00461577,0.009886197,0.020056166,0.025860773,0.022288023
498.0347,-0.00574792,0.005295321,0.002633297,0.009334993,0.010860176,0.023816945,0.017119641
498.5168,-0.005821386,0.004761133,0.002217448,0.009521091,0.003251155,0.022626925,0.01352011
498.999,-0.004839295,0.00525133,0.003394833,0.010383461,-0.001637714,0.022265078,0.011936498
499.4811,-0.003240342,0.006597587,0.005855734,0.011711451,-0.003205014,0.022569041,0.012470312
499.9632,-0.001539652,0.008538181,0.009058541,0.01317215,-0.001452388,0.02327368,0.014851612
500.4454,-0.000193648,0.010744824,0.012377,0.01438641,0.00306205,0.02407404,0.018500873
500.9275,0.000501917,0.012846894,0.015245522,0.015024638,0.009346891,0.024700297,0.022652686
501.4096,0.000447768,0.014465558,0.0172588,0.014890777,0.01613925,0.024980277,0.026512592
501.8917,-0.00028115,0.015259083,0.018215291,0.013959312,0.022097842,0.024863349,0.029407047
502.3738,-0.001498989,0.014987977,0.018105395,0.012359862,0.026025787,0.024401445,0.030899703
502.856,-0.00298686,0.013574441,0.01706392,0.010306131,0.027100315,0.023681716,0.030841702
503.3381,-0.004556081,0.011135593,0.015304519,0.008009875,0.025056886,0.022750617,0.029353847
503.8202,-0.006074632,0.007976433,0.013062941,0.005614749,0.020264021,0.021559727,0.026750709
504.3024,-0.007464561,0.004525219,0.010551048,0.003175954,0.01364428,0.019966536,0.023439207
504.7845,-0.008669913,0.00124206,0.007937039,0.00069337,0.006474093,0.017799528,0.01982924
505.2666,-0.009628373,-0.001478137,0.005346039,-0.001819514,0.000111541,0.014963823,0.01627867
505.7487,-0.010252483,-0.003374926,0.002882837,-0.004266958,-0.00426629,0.011547873,0.013081993
506.2308,-0.010437756,-0.00435046,0.000662118,-0.006433802,-0.005885856,0.007874301,0.010479978
506.713,-0.010089624,-0.004444931,-0.001159989,-0.008004368,-0.004525313,0.004464301,0.008686138
507.1951,-0.009150066,-0.003776899,-0.002370961,-0.008626417,-0.000565284,0.001919874,0.007897197
507.6772,-0.007613429,-0.002465443,-0.002719531,-0.00800425,0.005084517,0.00076125,0.008286158
508.1594,-0.005512644,-0.000569537,-0.001961931,-0.005973107,0.011201616,0.001289299,0.009970648
508.6415,-0.002894051,0.001924524,6.35E-05,-0.002544421,0.016579683,0.003512505,0.012966649
509.1236,0.000210677,0.005066729,0.003363107,0.002101169,0.020377182,0.007168872,0.017144488
509.6057,0.003790059,0.008876896,0.007744199,0.007648222,0.02235813,0.011815992,0.022210369
510.0878,0.007830236,0.01327687,0.012819554,0.013699938,0.022928719,0.016960061,0.027726203
510.57,0.012273881,0.01805556,0.01807026,0.019825257,0.022958158,0.02216812,0.033175585
511.0521,0.016975524,0.022880415,0.022955462,0.025598764,0.023479209,0.02713536,0.038065707
511.5342,0.021679519,0.027348809,0.02703719,0.030629716,0.025374492,0.031683612,0.042033069
512.0164,0.026029985,0.031062078,0.030073117,0.034587029,0.029134243,0.035712956,0.044922031
512.4985,0.029619009,0.033693872,0.032049074,0.037226936,0.034723035,0.039135102,0.046796999
512.9806,0.032055406,0.03503441,0.0331317,0.038420921,0.041553879,0.041827785,0.047885578
513.4627,0.033044374,0.03500525,0.033577095,0.038179852,0.048582433,0.043635912,0.048476835
513.9448,0.032447419,0.033653868,0.033627719,0.036664828,0.054521621,0.044425177,0.048815048
514.4269,0.030312026,0.031140564,0.033448304,0.034177951,0.058157712,0.044155417,0.04903137
514.9091,0.026867278,0.027728942,0.033117347,0.031133559,0.058696439,0.042952,0.049140102
515.3912,0.022494448,0.02378323,0.03266891,0.028012894,0.056027214,0.04112669,0.049097925
515.8734,0.017682207,0.01975524,0.032153893,0.025310436,0.050791779,0.039144795,0.048894215
516.3555,0.012969696,0.01614674,0.031679464,0.023470389,0.044232293,0.03753381,0.04862484
516.8376,0.008877799,0.013438558,0.031398789,0.022821367,0.037874898,0.036768153,0.048510815
517.3197,0.005832142,0.011995728,0.031457865,0.023511786,0.033165203,0.037160104,0.048846535
517.8018,0.004080767,0.011972284,0.03191454,0.025464373,0.031157011,0.0387879,0.049892847
518.2839,0.00364093,0.013260248,0.032688854,0.028375613,0.032320238,0.041487188,0.051765199
518.7661,0.004291352,0.015502093,0.033568183,0.031773628,0.036487397,0.044907905,0.054372877
519.2482,0.005631964,0.018181072,0.034284054,0.035129646,0.042931742,0.048614206,0.057439661
519.7303,0.007186917,0.020755008,0.034619963,0.037995104,0.050540018,0.052194469,0.060597363
520.2125,0.008526824,0.022788381,0.034509211,0.040112703,0.058038062,0.055339322,0.063509667
520.6946,0.009365627,0.024042111,0.034073429,0.04147251,0.064232964,0.057878138,0.065981761
521.1767,0.009603612,0.024496106,0.033587324,0.042284084,0.068228906,0.059769422,0.068003879
521.6588,0.009304614,0.024309198,0.033381363,0.042885299,0.06958808,0.061069795,0.069725104
522.141,0.008624686,0.023735898,0.033720506,0.043609058,0.068390833,0.061892162,0.071363432
522.6231,0.007723414,0.023039806,0.034699775,0.044665101,0.065187311,0.06237533,0.073096065
523.1052,0.006699717,0.022426865,0.036197692,0.046069284,0.060849248,0.062660583,0.074973399
523.5873,0.005576344,0.022017271,0.037898541,0.047647143,0.056368513,0.062878451,0.076886714
524.0695,0.004333339,0.021848006,0.039380307,0.049104587,0.052656948,0.06313171,0.078598004
524.5516,0.002973155,0.021896253,0.040238127,0.050142923,0.050385505,0.06348221,0.079820887
525.0337,0.001573154,0.022097147,0.040206305,0.050566148,0.049873391,0.063933046,0.080317815
525.5158,0.00029672,0.022359017,0.039239442,0.050346044,0.051038829,0.064427471,0.079982942
525.9979,-0.000646535,0.022565224,0.037524239,0.049613416,0.053416221,0.064859103,0.078877821
526.4801,-0.0010823,0.022581127,0.035418976,0.048586999,0.056254237,0.065109794,0.077212787
526.9622,-0.000947012,0.022275009,0.033346987,0.047478485,0.058699157,0.065098373,0.075288572
527.4443,-0.000328751,0.021551892,0.031678075,0.046416169,0.060019397,0.064821605,0.073420188
527.9265,0.00055594,0.020391541,0.030641341,0.045422456,0.059814162,0.064369971,0.07187663
528.4086,0.001428193,0.018870259,0.03028271,0.044446927,0.058125446,0.0639052,0.070846073
528.8907,0.002036001,0.017160603,0.030481132,0.043431098,0.055422744,0.063610753,0.070429324
529.3728,0.002226787,0.015500446,0.030999615,0.042370724,0.052473064,0.063634499,0.070648801
529.855,0.001974608,0.014140298,0.031567516,0.041343048,0.050143739,0.064041581,0.071463954
530.3371,0.001363667,0.013285629,0.031964025,0.040493838,0.049199621,0.064799484,0.072784163
530.8192,0.000538565,0.013048597,0.032085262,0.039984351,0.050128408,0.065794269,0.074482222
531.3013,-0.000349497,0.013424203,0.031970105,0.03993212,0.053028229,0.066874884,0.076408576
531.7834,-0.00117752,0.014291772,0.031773976,0.04036534,0.057557966,0.067901983,0.07840522
532.2656,-0.001862684,0.01544407,0.031694923,0.041212015,0.062972234,0.068785305,0.080320392
532.7477,-0.0023521,0.016631419,0.031887742,0.04232591,0.068242738,0.069493177,0.082023456
533.2299,-0.002613124,0.017612762,0.032391218,0.04353437,0.07226631,0.07003778,0.083415425
533.7119,-0.002635314,0.018198422,0.033101317,0.044685455,0.074125575,0.070445825,0.084436815
534.1941,-0.002443286,0.018284792,0.033803921,0.045680702,0.073339733,0.070739866,0.085076914
534.6762,-0.002111429,0.017870954,0.034254201,0.046477995,0.070013699,0.070933352,0.085376788
535.1583,-0.001762903,0.017057047,0.034274613,0.047073323,0.064825796,0.071046574,0.085428483
535.6404,-0.00154159,0.016023157,0.033835552,0.047472493,0.058856606,0.071126868,0.085363718
536.1226,-0.001560136,0.014991367,0.033080534,0.0476711,0.05331825,0.071263154,0.085328809
536.6047,-0.001846431,0.014173659,0.032285611,0.047647934,0.049271271,0.071575484,0.085448266
537.0868,-0.002313949,0.013721206,0.031764141,0.047380825,0.047400122,0.072183348,0.085790258
537.569,-0.00278301,0.01368512,0.031754301,0.046866255,0.047888608,0.073160418,0.086338339
538.0511,-0.003048949,0.014003792,0.032332741,0.04614076,0.050411972,0.074495604,0.086991862
538.5332,-0.00297434,0.01452504,0.033385086,0.045282122,0.054238079,0.076074367,0.087591962
539.0153,-0.002560029,0.015051847,0.034642969,0.044396816,0.058413388,0.077695887,0.087973519
539.4974,-0.001966735,0.015399402,0.035766074,0.043591047,0.061993385,0.07911101,0.088016863
