4.001635e+002,3.744122e-002
4.006456e+002,3.878434e-002
4.011277e+002,4.032215e-002
4.016098e+002,4.194924e-002
4.020919e+002,4.355159e-002
4.025741e+002,4.503495e-002
4.030562e+002,4.634009e-002
4.035383e+002,4.744012e-002
4.040204e+002,4.832767e-002
4.045026e+002,4.900171e-002
4.049847e+002,4.946666e-002
4.054668e+002,4.974303e-002
4.059489e+002,4.988545e-002
4.064311e+002,4.999140e-002
4.069132e+002,5.019221e-002
4.073953e+002,5.062275e-002
4.078774e+002,5.138049e-002
4.083596e+002,5.249031e-002
4.088417e+002,5.389289e-002
4.093238e+002,5.546257e-002
4.098059e+002,5.704886e-002
4.102881e+002,5.852380e-002
4.107702e+002,5.981538e-002
4.112523e+002,6.091474e-002
4.117344e+002,6.185730e-002
4.122166e+002,6.268999e-002
4.126987e+002,6.344290e-002
4.131808e+002,6.411774e-002
4.136629e+002,6.469806e-002
4.141451e+002,6.517070e-002
4.146272e+002,6.554680e-002
4.151093e+002,6.586966e-002
4.155914e+002,6.620659e-002
4.160735e+002,6.662891e-002
4.165557e+002,6.719218e-002
4.170378e+002,6.792442e-002
4.175199e+002,6.882588e-002
4.180021e+002,6.987544e-002
4.184842e+002,7.103708e-002
4.189663e+002,7.226172e-002
4.194484e+002,7.348511e-002
4.199305e+002,7.462769e-002
4.204127e+002,7.560409e-002
4.208948e+002,7.634176e-002
4.213769e+002,7.680578e-002
4.218591e+002,7.701647e-002
4.223412e+002,7.705101e-002
4.228233e+002,7.702596e-002
4.233054e+002,7.706676e-002
4.237876e+002,7.727775e-002
4.242697e+002,7.772622e-002
4.247518e+002,7.844499e-002
4.252339e+002,7.944765e-002
4.257161e+002,8.074353e-002
4.261982e+002,8.233816e-002
4.266803e+002,8.421590e-002
4.271624e+002,8.631396e-002
4.276446e+002,8.850419e-002
4.281267e+002,9.060167e-002
4.286088e+002,9.240410e-002
4.290909e+002,9.375256e-002
4.295731e+002,9.458742e-002
4.300552e+002,9.497438e-002
4.305373e+002,9.508435e-002
4.310194e+002,9.513372e-002
4.315016e+002,9.530807e-002
4.319837e+002,9.570233e-002
4.324658e+002,9.630194e-002
4.329479e+002,9.701229e-002
4.334301e+002,9.771603e-002
4.339122e+002,9.833287e-002
4.343943e+002,9.885120e-002
4.348764e+002,9.932036e-002
4.353586e+002,9.981184e-002
4.358407e+002,1.003733e-001
4.363228e+002,1.010015e-001
4.368049e+002,1.016475e-001
4.372870e+002,1.022498e-001
4.377692e+002,1.027728e-001
4.382513e+002,1.032287e-001
4.387334e+002,1.036681e-001
4.392155e+002,1.041457e-001
4.396977e+002,1.046795e-001
4.401798e+002,1.052307e-001
4.406619e+002,1.057163e-001
4.411440e+002,1.060516e-001
4.416262e+002,1.062013e-001
4.421083e+002,1.062110e-001
4.425904e+002,1.062017e-001
4.430725e+002,1.063252e-001
4.435547e+002,1.067036e-001
4.440368e+002,1.073795e-001
4.445189e+002,1.083027e-001
4.450010e+002,1.093591e-001
4.454832e+002,1.104271e-001
4.459653e+002,1.114324e-001
4.464474e+002,1.123759e-001
4.469295e+002,1.133195e-001
4.474117e+002,1.143411e-001
4.478938e+002,1.154809e-001
4.483759e+002,1.167076e-001
4.488580e+002,1.179210e-001
4.493401e+002,1.189894e-001
4.498223e+002,1.198030e-001
4.503044e+002,1.203176e-001
4.507865e+002,1.205679e-001
4.512686e+002,1.206478e-001
4.517508e+002,1.206666e-001
4.522329e+002,1.207048e-001
4.527150e+002,1.207866e-001
4.531971e+002,1.208803e-001
4.536793e+002,1.209207e-001
4.541614e+002,1.208420e-001
4.546435e+002,1.206042e-001
4.551256e+002,1.202053e-001
4.556078e+002,1.196788e-001
4.560899e+002,1.190821e-001
4.565720e+002,1.184844e-001
4.570541e+002,1.179581e-001
4.575363e+002,1.175730e-001
4.580184e+002,1.173909e-001
4.585005e+002,1.174556e-001
4.589826e+002,1.177817e-001
4.594648e+002,1.183459e-001
4.599469e+002,1.190875e-001
4.604290e+002,1.199192e-001
4.609111e+002,1.207464e-001
4.613933e+002,1.214872e-001
4.618754e+002,1.220846e-001
4.623575e+002,1.225076e-001
4.628396e+002,1.227441e-001
4.633218e+002,1.227908e-001
4.638039e+002,1.226534e-001
4.642860e+002,1.223517e-001
4.647681e+002,1.219343e-001
4.652503e+002,1.214876e-001
4.657324e+002,1.211332e-001
4.662145e+002,1.210061e-001
4.666967e+002,1.212220e-001
4.671788e+002,1.218423e-001
4.676609e+002,1.228538e-001
4.681430e+002,1.241708e-001
4.686251e+002,1.256601e-001
4.691073e+002,1.271789e-001
4.695894e+002,1.286126e-001
4.700715e+002,1.298981e-001
4.705536e+002,1.310280e-001
4.710358e+002,1.320382e-001
4.715179e+002,1.329873e-001
4.720000e+002,1.339381e-001
4.724821e+002,1.349451e-001
4.729643e+002,1.360487e-001
4.734464e+002,1.372737e-001
4.739285e+002,1.386251e-001
4.744106e+002,1.400844e-001
4.748928e+002,1.416057e-001
4.753749e+002,1.431193e-001
4.758570e+002,1.445418e-001
4.763391e+002,1.457933e-001
4.768213e+002,1.468141e-001
4.773034e+002,1.475761e-001
4.777855e+002,1.480832e-001
4.782676e+002,1.483636e-001
4.787498e+002,1.484583e-001
4.792319e+002,1.484134e-001
4.797140e+002,1.482784e-001
4.801961e+002,1.481093e-001
4.806783e+002,1.479698e-001
4.811604e+002,1.479252e-001
4.816425e+002,1.480277e-001
4.821246e+002,1.482981e-001
4.826068e+002,1.487129e-001
4.830889e+002,1.492086e-001
4.835710e+002,1.497040e-001
4.840531e+002,1.501350e-001
4.845352e+002,1.504876e-001
4.850174e+002,1.508146e-001
4.854995e+002,1.512255e-001
4.859816e+002,1.518520e-001
4.864637e+002,1.528019e-001
4.869459e+002,1.541191e-001
4.874280e+002,1.557664e-001
4.879101e+002,1.576354e-001
4.883922e+002,1.595780e-001
4.888744e+002,1.614463e-001
4.893565e+002,1.631252e-001
4.898386e+002,1.645475e-001
4.903207e+002,1.656933e-001
4.908029e+002,1.665797e-001
4.912850e+002,1.672493e-001
4.917671e+002,1.677650e-001
4.922492e+002,1.682075e-001
4.927314e+002,1.686720e-001
4.932135e+002,1.692564e-001
4.936956e+002,1.700428e-001
4.941777e+002,1.710748e-001
4.946599e+002,1.723441e-001
4.951420e+002,1.737911e-001
4.956241e+002,1.753233e-001
4.961062e+002,1.768457e-001
4.965883e+002,1.782885e-001
4.970705e+002,1.796214e-001
4.975526e+002,1.808496e-001
4.980347e+002,1.819937e-001
4.985168e+002,1.830682e-001
4.989990e+002,1.840671e-001
4.994811e+002,1.849683e-001
4.999632e+002,1.857496e-001
5.004454e+002,1.864103e-001
5.009275e+002,1.869829e-001
5.014096e+002,1.875287e-001
5.018917e+002,1.881181e-001
5.023738e+002,1.888048e-001
5.028560e+002,1.896093e-001
5.033381e+002,1.905170e-001
5.038202e+002,1.914947e-001
5.043024e+002,1.925137e-001
5.047845e+002,1.935686e-001
5.052666e+002,1.946794e-001
5.057487e+002,1.958757e-001
5.062308e+002,1.971710e-001
5.067130e+002,1.985403e-001
5.071951e+002,1.999131e-001
5.076772e+002,2.011876e-001
5.081594e+002,2.022611e-001
5.086415e+002,2.030642e-001
5.091236e+002,2.035859e-001
5.096057e+002,2.038799e-001
5.100878e+002,2.040521e-001
5.105700e+002,2.042346e-001
5.110521e+002,2.045577e-001
5.115342e+002,2.051257e-001
5.120164e+002,2.060038e-001
5.124985e+002,2.072124e-001
5.129806e+002,2.087288e-001
5.134627e+002,2.104935e-001
5.139448e+002,2.124215e-001
5.144269e+002,2.144187e-001
5.149091e+002,2.164036e-001
5.153912e+002,2.183289e-001
5.158734e+002,2.201960e-001
5.163555e+002,2.220542e-001
5.168376e+002,2.239834e-001
5.173197e+002,2.260626e-001
5.178018e+002,2.283354e-001
5.182839e+002,2.307868e-001
5.187661e+002,2.333395e-001
5.192482e+002,2.358726e-001
5.197303e+002,2.382560e-001
5.202125e+002,2.403858e-001
5.206946e+002,2.422100e-001
5.211767e+002,2.437344e-001
5.216588e+002,2.450138e-001
5.221410e+002,2.461310e-001
5.226231e+002,2.471774e-001
5.231052e+002,2.482393e-001
5.235873e+002,2.493909e-001
5.240695e+002,2.506894e-001
5.245516e+002,2.521691e-001
5.250337e+002,2.538303e-001
5.255158e+002,2.556323e-001
5.259979e+002,2.574912e-001
5.264801e+002,2.592946e-001
5.269622e+002,2.609301e-001
5.274443e+002,2.623203e-001
5.279265e+002,2.634510e-001
5.284086e+002,2.643811e-001
5.288907e+002,2.652265e-001
5.293728e+002,2.661237e-001
5.298550e+002,2.671872e-001
5.303371e+002,2.684756e-001
5.308192e+002,2.699790e-001
5.313013e+002,2.716317e-001
5.317834e+002,2.733390e-001
5.322656e+002,2.750094e-001
5.327477e+002,2.765753e-001
5.332299e+002,2.780000e-001
5.337119e+002,2.792710e-001
5.341941e+002,2.803895e-001
5.346762e+002,2.813645e-001
5.351583e+002,2.822152e-001
5.356404e+002,2.829775e-001
5.361226e+002,2.837088e-001
5.366047e+002,2.844824e-001
5.370868e+002,2.853692e-001
5.375690e+002,2.864133e-001
5.380511e+002,2.876114e-001
5.385332e+002,2.889059e-001
5.390153e+002,2.901991e-001
5.394974e+002,2.913817e-001
5.399796e+002,2.923673e-001
5.404617e+002,2.931186e-001
5.409438e+002,2.936541e-001
5.414260e+002,2.940353e-001
5.419081e+002,2.943389e-001
5.423902e+002,2.946268e-001
5.428723e+002,2.949259e-001
5.433544e+002,2.952241e-001
5.438365e+002,2.954822e-001
5.443187e+002,2.956555e-001
5.448008e+002,2.957145e-001
5.452830e+002,2.956584e-001
5.457651e+002,2.955150e-001
5.462472e+002,2.953305e-001
5.467293e+002,2.951526e-001
5.472114e+002,2.950145e-001
5.476935e+002,2.949250e-001
5.481757e+002,2.948676e-001
5.486578e+002,2.948091e-001
5.491400e+002,2.947140e-001
5.496221e+002,2.945614e-001
5.501042e+002,2.943563e-001
5.505863e+002,2.941350e-001
5.510684e+002,2.939578e-001
5.515505e+002,2.938949e-001
5.520327e+002,2.940070e-001
5.525148e+002,2.943307e-001
5.529969e+002,2.948714e-001
5.534791e+002,2.956085e-001
5.539612e+002,2.965091e-001
5.544433e+002,2.975444e-001
5.549254e+002,2.986976e-001
5.554075e+002,2.999635e-001
5.558896e+002,3.013350e-001
5.563718e+002,3.027878e-001
5.568539e+002,3.042696e-001
5.573361e+002,3.057048e-001
5.578182e+002,3.070129e-001
5.583003e+002,3.081369e-001
5.587824e+002,3.090662e-001
5.592645e+002,3.098440e-001
5.597467e+002,3.105521e-001
5.602288e+002,3.112793e-001
5.607109e+002,3.120843e-001
5.611931e+002,3.129711e-001
5.616752e+002,3.138884e-001
5.621573e+002,3.147519e-001
5.626394e+002,3.154812e-001
5.631216e+002,3.160335e-001
5.636036e+002,3.164185e-001
5.640858e+002,3.166898e-001
5.645679e+002,3.169163e-001
5.650500e+002,3.171516e-001
5.655322e+002,3.174146e-001
5.660143e+002,3.176928e-001
5.664964e+002,3.179648e-001
5.669785e+002,3.182297e-001
5.674607e+002,3.185239e-001
5.679428e+002,3.189169e-001
5.684249e+002,3.194824e-001
5.689070e+002,3.202591e-001
5.693892e+002,3.212189e-001
5.698713e+002,3.222615e-001
5.703534e+002,3.232388e-001
5.708356e+002,3.240038e-001
5.713176e+002,3.244621e-001
5.717998e+002,3.246089e-001
5.722819e+002,3.245305e-001
5.727640e+002,3.243757e-001
5.732462e+002,3.243044e-001
5.737283e+002,3.244374e-001
5.742104e+002,3.248231e-001
5.746925e+002,3.254344e-001
5.751747e+002,3.261910e-001
5.756568e+002,3.269962e-001
5.761389e+002,3.277710e-001
5.766210e+002,3.284746e-001
5.771031e+002,3.291040e-001
5.775853e+002,3.296811e-001
5.780674e+002,3.302331e-001
5.785496e+002,3.307782e-001
5.790317e+002,3.313219e-001
5.795138e+002,3.318632e-001
5.799959e+002,3.324041e-001
5.804780e+002,3.329584e-001
5.809601e+002,3.335524e-001
5.814423e+002,3.342181e-001
5.819244e+002,3.349798e-001
5.824065e+002,3.358417e-001
5.828887e+002,3.367770e-001
5.833708e+002,3.377275e-001
5.838529e+002,3.386087e-001
5.843350e+002,3.393263e-001
5.848171e+002,3.397959e-001
5.852993e+002,3.399659e-001
5.857814e+002,3.398362e-001
5.862635e+002,3.394678e-001
5.867457e+002,3.389775e-001
5.872278e+002,3.385186e-001
5.877099e+002,3.382483e-001
5.881920e+002,3.382916e-001
5.886741e+002,3.387094e-001
5.891563e+002,3.394859e-001
5.896384e+002,3.405342e-001
5.901205e+002,3.417252e-001
5.906027e+002,3.429259e-001
5.910848e+002,3.440375e-001
5.915669e+002,3.450199e-001
5.920490e+002,3.458934e-001
5.925311e+002,3.467219e-001
5.930132e+002,3.475824e-001
5.934954e+002,3.485333e-001
5.939775e+002,3.495946e-001
5.944597e+002,3.507435e-001
5.949418e+002,3.519256e-001
5.954239e+002,3.530761e-001
5.959060e+002,3.541398e-001
5.963881e+002,3.550835e-001
5.968702e+002,3.558990e-001
5.973524e+002,3.565945e-001
5.978345e+002,3.571854e-001
5.983167e+002,3.576843e-001
5.987988e+002,3.580988e-001
5.992809e+002,3.584333e-001
5.997630e+002,3.586956e-001
6.002451e+002,3.589019e-001
6.007273e+002,3.590803e-001
6.012094e+002,3.592678e-001
6.016915e+002,3.595055e-001
6.021736e+002,3.598317e-001
6.026558e+002,3.602752e-001
6.031379e+002,3.608502e-001
6.036200e+002,3.615525e-001
6.041021e+002,3.623577e-001
6.045842e+002,3.632221e-001
6.050664e+002,3.640862e-001
6.055485e+002,3.648834e-001
6.060306e+002,3.655508e-001
6.065128e+002,3.660423e-001
6.069949e+002,3.663388e-001
6.074770e+002,3.664531e-001
6.079591e+002,3.664246e-001
6.084413e+002,3.663097e-001
6.089233e+002,3.661658e-001
6.094055e+002,3.660378e-001
6.098876e+002,3.659512e-001
6.103698e+002,3.659133e-001
6.108519e+002,3.659212e-001
6.113340e+002,3.659729e-001
6.118162e+002,3.660765e-001
6.122982e+002,3.662525e-001
6.127804e+002,3.665308e-001
6.132625e+002,3.669413e-001
6.137446e+002,3.675062e-001
6.142267e+002,3.682339e-001
6.147089e+002,3.691172e-001
6.151910e+002,3.701354e-001
6.156731e+002,3.712570e-001
6.161553e+002,3.724417e-001
6.166374e+002,3.736412e-001
6.171195e+002,3.748016e-001
6.176016e+002,3.758691e-001
6.180837e+002,3.767994e-001
6.185659e+002,3.775703e-001
6.190480e+002,3.781918e-001
6.195302e+002,3.787072e-001
6.200122e+002,3.791830e-001
6.204944e+002,3.796893e-001
6.209765e+002,3.802751e-001
6.214586e+002,3.809502e-001
6.219407e+002,3.816808e-001
6.224229e+002,3.824014e-001
6.229050e+002,3.830409e-001
6.233871e+002,3.835520e-001
6.238693e+002,3.839315e-001
6.243514e+002,3.842249e-001
6.248335e+002,3.845107e-001
6.253156e+002,3.848729e-001
6.257977e+002,3.853717e-001
6.262798e+002,3.860250e-001
6.267620e+002,3.868065e-001
6.272441e+002,3.876598e-001
6.277262e+002,3.885226e-001
6.282084e+002,3.893487e-001
6.286905e+002,3.901191e-001
6.291726e+002,3.908400e-001
6.296547e+002,3.915306e-001
6.301368e+002,3.922070e-001
6.306190e+002,3.928728e-001
6.311011e+002,3.935176e-001
6.315833e+002,3.941268e-001
6.320654e+002,3.946933e-001
6.325475e+002,3.952277e-001
6.330296e+002,3.957592e-001
6.335117e+002,3.963272e-001
6.339938e+002,3.969662e-001
6.344760e+002,3.976905e-001
6.349581e+002,3.984840e-001
6.354402e+002,3.993014e-001
6.359224e+002,4.000779e-001
6.364045e+002,4.007480e-001
6.368866e+002,4.012658e-001
6.373687e+002,4.016207e-001
6.378508e+002,4.018452e-001
6.383330e+002,4.020095e-001
6.388151e+002,4.022063e-001
6.392972e+002,4.025261e-001
6.397794e+002,4.030325e-001
6.402615e+002,4.037430e-001
6.407436e+002,4.046224e-001
6.412257e+002,4.055914e-001
6.417078e+002,4.065484e-001
6.421899e+002,4.073989e-001
6.426721e+002,4.080806e-001
6.431542e+002,4.085785e-001
6.436364e+002,4.089225e-001
6.441185e+002,4.091706e-001
6.446006e+002,4.093842e-001
6.450827e+002,4.096070e-001
6.455648e+002,4.098528e-001
6.460470e+002,4.101097e-001
6.465291e+002,4.103546e-001
6.470112e+002,4.105730e-001
