Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
793.5771,0.313480963,0.350403728,0.365617393,0.36906014,0.415477491,0.407889452,0.4362741
794.0592,0.300553548,0.339598615,0.356354794,0.359860682,0.407205359,0.402524594,0.432991739
794.5413,0.285086223,0.326394058,0.344685108,0.348318623,0.396102746,0.39469507,0.427023939
795.0234,0.267901523,0.311498076,0.331198922,0.335155219,0.382764825,0.384778417,0.418862524
795.5056,0.249763655,0.295589981,0.316466051,0.320972367,0.36784228,0.373161202,0.409014173
795.9877,0.23131003,0.279245188,0.30099102,0.306211223,0.351980358,0.360210508,0.397911358
796.4698,0.213031802,0.262896893,0.285198999,0.291174627,0.335761562,0.34625905,0.385871658
796.9519,0.195289743,0.246836192,0.269430169,0.276072895,0.319649222,0.331592805,0.373097687
797.4341,0.178351278,0.231242834,0.253946345,0.261073519,0.303949945,0.316450183,0.359714529
797.9162,0.162423136,0.216228436,0.238931883,0.246327891,0.288802032,0.301029607,0.345811317
798.3983,0.147675152,0.201878276,0.224505952,0.231979335,0.274201467,0.285507107,0.331476146
798.8804,0.13424738,0.188280209,0.210731076,0.218155094,0.260054929,0.270055005,0.316814281
799.3625,0.122240667,0.175529446,0.197633619,0.204957379,0.24625267,0.254858858,0.301953541
799.8447,0.111701195,0.163720225,0.18522279,0.192458745,0.232732727,0.240117928,0.287044838
800.3268,0.102605844,0.152923961,0.173511385,0.18070622,0.219520724,0.226037223,0.272269509
800.809,0.09485572,0.143173365,0.162526591,0.169731792,0.206732103,0.212806302,0.257846014
801.2911,0.088283919,0.134453407,0.152311922,0.159562039,0.194541106,0.200578629,0.244035692
801.7732,0.082676449,0.126706617,0.142917674,0.150223848,0.183130018,0.189458356,0.231133674
802.2553,0.077802434,0.119848358,0.134386465,0.141746632,0.172646294,0.179497828,0.219441
802.7374,0.073446519,0.113785656,0.126739798,0.134156635,0.163175628,0.170708615,0.209221309
803.2196,0.069436281,0.108430134,0.119968878,0.127471316,0.154743517,0.163078488,0.200653858
803.7017,0.065657788,0.103706325,0.114034428,0.121692417,0.147335555,0.156585964,0.193797629
804.1838,0.06205956,0.099550659,0.108875419,0.116802356,0.140926535,0.15120986,0.188582286
804.6659,0.058642837,0.095907005,0.104418628,0.112760912,0.135501239,0.1469277,0.184829511
805.1481,0.055444516,0.092722021,0.100590353,0.109505114,0.13106379,0.143708472,0.18230222
805.6302,0.052515325,0.08994242,0.097321531,0.106951397,0.12762468,0.141499886,0.180764696
806.1123,0.049901125,0.087516187,0.094551399,0.105000928,0.125182993,0.140222282,0.180037451
806.5945,0.047627263,0.085395854,0.092225901,0.103548344,0.123705686,0.139769985,0.180026763
807.0765,0.045691981,0.083540996,0.090299966,0.102493692,0.123118875,0.140022982,0.180721998
807.5587,0.044067109,0.081921335,0.08873974,0.101753954,0.123314009,0.140865897,0.182168425
808.0408,0.042705286,0.08051849,0.087528994,0.101273869,0.124167039,0.142208158,0.184430389
808.5229,0.041550998,0.079325771,0.08667217,0.10102553,0.125561128,0.143996872,0.187559046
809.0051,0.040549262,0.078346176,0.086190511,0.101002372,0.127403506,0.146216972,0.191577145
809.4872,0.039651224,0.077587137,0.086108467,0.101203764,0.129629968,0.14887951,0.196477302
809.9693,0.038814312,0.077049656,0.086434321,0.101618937,0.132194599,0.152000098,0.202225742
810.4514,0.037998703,0.076717024,0.087139882,0.102217106,0.135056562,0.155577259,0.208763938
810.9336,0.037162999,0.076544197,0.088150105,0.1029471,0.13816736,0.159580217,0.216003748
811.4156,0.036263773,0.076454736,0.089349436,0.103750691,0.141471157,0.163947636,0.223820888
811.8978,0.035260162,0.076352149,0.090606839,0.104583377,0.14491676,0.168602297,0.232060682
812.3799,0.03412218,0.076141931,0.091810555,0.105434044,0.148476938,0.173471668,0.240558913
812.8621,0.032839193,0.07576127,0.092901761,0.106336497,0.15216415,0.178509573,0.249180224
813.3442,0.03142341,0.075204862,0.093892344,0.107364223,0.156033607,0.18370724,0.257861215
813.8263,0.029906382,0.074534557,0.094860685,0.108613985,0.160170818,0.189093869,0.266638338
814.3085,0.028328793,0.073869164,0.095926007,0.11018151,0.164668147,0.194725783,0.275646118
814.7905,0.02672589,0.073351837,0.097212305,0.112138578,0.169594822,0.200670314,0.285078415
815.2727,0.025116495,0.073110731,0.098815021,0.114520049,0.174975167,0.206991526,0.295125881
815.7548,0.023499845,0.073221701,0.100782291,0.117326564,0.18078094,0.213741398,0.305913168
816.2369,0.021859791,0.073690583,0.103115953,0.120536149,0.186937239,0.220954429,0.317459016
816.7191,0.02018017,0.074462696,0.105788355,0.124126405,0.193345902,0.228650052,0.329680725
817.2012,0.018459861,0.07545392,0.108765897,0.128089124,0.199911492,0.236831346,0.342437135
817.6833,0.016723393,0.076591228,0.112026646,0.132440742,0.206568577,0.245485208,0.355592627
818.1654,0.0150238,0.077847884,0.115566514,0.137216566,0.213300736,0.254582162,0.369071669
818.6476,0.01343345,0.079257418,0.119395435,0.142460069,0.220148522,0.264080891,0.382880341
819.1296,0.012031311,0.080905146,0.123528822,0.148206639,0.227207686,0.273943502,0.397084606
819.6118,0.010885191,0.082898397,0.12798259,0.154469652,0.234613696,0.284152841,0.411757237
820.0939,0.010039777,0.085331933,0.132777115,0.161234953,0.242517086,0.294733698,0.426924283
820.576,0.009507928,0.088259232,0.137945788,0.168459761,0.25105337,0.30576081,0.442536132
821.0582,0.009268016,0.091678375,0.143540249,0.176079381,0.260310897,0.317347952,0.458482847
821.5403,0.009264712,0.095538058,0.149627371,0.184017125,0.270312371,0.329618553,0.474644886
822.0225,0.009412515,0.099754256,0.156269166,0.192197095,0.281009067,0.342664829,0.490955277
822.5045,0.009603757,0.10423389,0.16349735,0.200557845,0.292301819,0.356511472,0.507437019
822.9867,0.009721817,0.108897017,0.171288744,0.209067551,0.304075917,0.371097993,0.524197284
823.4688,0.009661038,0.113691846,0.17955834,0.217735815,0.316244078,0.386291662,0.541373463
823.9509,0.00934957,0.118601731,0.18817503,0.226618417,0.32877634,0.401923808,0.5590582
824.433,0.008770115,0.123645467,0.196999699,0.235815429,0.341708039,0.417840124,0.577238001
824.9152,0.007967166,0.128869975,0.20593127,0.245454141,0.355115436,0.433944023,0.595782933
825.3973,0.007039217,0.134339809,0.21494502,0.255671127,0.369073897,0.450218471,0.614492491
825.8794,0.006111603,0.140123567,0.224107724,0.266588435,0.383617465,0.466721593,0.633191964
826.3616,0.005300884,0.146280808,0.233564059,0.278300142,0.398721326,0.483561092,0.651831759
826.8436,0.004679183,0.152853925,0.243499101,0.290866163,0.414317878,0.500868119,0.670548828
827.3258,0.004253926,0.159866974,0.254094999,0.30431824,0.430343659,0.518778264,0.689652653
827.8079,0.003968841,0.1673334,0.265494221,0.318668421,0.446791956,0.537426754,0.709533769
828.29,0.003729915,0.175273127,0.277788108,0.333922341,0.463751135,0.556959521,0.730531752
828.7722,0.003441962,0.183729287,0.29102477,0.350079819,0.481396242,0.577535666,0.75281452
829.2543,0.003044353,0.192780599,0.305234238,0.367136824,0.499942821,0.599315083,0.776315361
829.7365,0.002532541,0.202546733,0.320454971,0.385084224,0.519580846,0.622433992,0.80075259
830.2185,0.001953207,0.213177679,0.336749689,0.403915088,0.540422055,0.646962971,0.825721927
830.7007,0.001383367,0.224839785,0.354209552,0.423642949,0.562483626,0.672881639,0.850834824
831.1828,0.000895399,0.23769694,0.372942086,0.44432441,0.585719494,0.700070469,0.875837652
831.6649,0.00053006,0.251896093,0.39305461,0.466075928,0.610076047,0.728339336,0.900662536
832.147,0.000282943,0.267559542,0.414638588,0.489068306,0.635542657,0.757473008,0.925383315
832.6292,0.000110853,0.284779444,0.437755768,0.51348865,0.66214779,0.787272101,0.950097525
833.1113,-4.71E-05,0.303614352,0.462431924,0.539482271,0.689901217,0.817562425,0.974792017
833.5934,-0.000244599,0.324079564,0.488644816,0.567083729,0.718683926,0.848151262,0.999245263
834.0756,-0.000509454,0.346133571,0.516311113,0.596165944,0.74815041,0.878743275,1.023022475
834.5576,-0.000836521,0.369667762,0.545259974,0.626424707,0.777682542,0.90883894,1.045528051
835.0398,-0.001192798,0.394498702,0.575206067,0.657407498,0.806455673,0.937660109,1.06610656
835.5219,-0.001532041,0.420376574,0.605718941,0.68856867,0.833597364,0.964153275,1.084112179
836.004,-0.001808396,0.446999411,0.636208066,0.71932681,0.858390721,0.987089604,1.098914585
836.4861,-0.001987091,0.474029257,0.665924533,0.749084408,0.880412558,1.005265934,1.109857279
836.9683,-0.002048711,0.50109682,0.694008426,0.777205614,0.89953259,1.017747073,1.116227463
837.4504,-0.001989728,0.527787636,0.719569339,0.802961451,0.915764434,1.024077149,1.117320838
837.9325,-0.001822093,0.55362123,0.741808043,0.825509015,0.929055608,1.02437487,1.112616626
838.4147,-0.001573771,0.578033267,0.760131514,0.843939697,0.939125899,1.01926216,1.101998845
838.8968,-0.001289875,0.600386056,0.774235373,0.857424741,0.94545455,1.009670665,1.085899262
839.3789,-0.00103397,0.620019398,0.784093016,0.865386122,0.947406176,0.996585061,1.065240631
839.861,-0.000881445,0.636330053,0.789874097,0.867634378,0.944444421,0.980822448,1.04119964
840.3431,-0.000910492,0.648857354,0.791815382,0.864375389,0.936308234,0.962901693,1.01491186
840.8253,-0.001185074,0.657335183,0.790122587,0.856118376,0.923093723,0.943026239,0.987232121
841.3074,-0.001737357,0.661700426,0.784929971,0.84353008,0.90521262,0.921171495,0.958639177
841.7896,-0.002552221,0.662049055,0.776339506,0.827325211,0.883297535,0.897242105,0.929282836
842.2717,-0.003559866,0.658581911,0.764485463,0.808208499,0.858096532,0.871229282,0.899119964
842.7538,-0.004641233,0.651554291,0.749585636,0.786856004,0.83040209,0.843323657,0.868074694
843.2359,-0.005643057,0.641258013,0.731937297,0.763887943,0.800992908,0.81393283,0.836164437
843.718,-0.006406081,0.62802069,0.711867581,0.739817646,0.770587179,0.78360955,0.803558784
844.2002,-0.006793385,0.612214406,0.689675195,0.714994157,0.739795547,0.752926671,0.770570058
844.6823,-0.006720219,0.59424331,0.665610133,0.689575812,0.7090866,0.722357223,0.737600212
845.1644,-0.006170898,0.5745184,0.639904468,0.663558213,0.678774972,0.692204462,0.70507132
845.6465,-0.005205738,0.553415093,0.612837848,0.636862061,0.649043917,0.66259578,0.673365514
846.1287,-0.003948272,0.531241339,0.58479196,0.609446458,0.619978437,0.63352981,0.642781771
846.6108,-0.002559523,0.508224982,0.556258755,0.581397665,0.591610071,0.604951453,0.613514048
847.0929,-0.001202189,0.48453452,0.527779198,0.552954076,0.563940074,0.576823251,0.585645902
847.575,-4.05E-06,0.460313398,0.499850891,0.524461238,0.536955497,0.549171469,0.559160568
848.0571,0.000966519,0.435727923,0.47283517,0.496285096,0.510629813,0.522095545,0.53397219
848.5393,0.001706459,0.410994233,0.446910309,0.468727024,0.484931398,0.49574606,0.50996051
849.0214,0.002262613,0.386384508,0.422078091,0.441978544,0.459839618,0.470289505,0.487013912
849.5035,0.002702603,0.3621993,0.398226625,0.416125219,0.435372788,0.445870132,0.465061487
849.9857,0.003083462,0.338728665,0.375214333,0.391190233,0.411609109,0.422587208,0.444088441
850.4678,0.003429382,0.316207996,0.352949524,0.367190385,0.388695018,0.400487631,0.424132183
850.9499,0.00372776,0.294790796,0.33143465,0.344175466,0.366824391,0.379578297,0.405262222
851.432,0.003944045,0.274546464,0.310768455,0.32224451,0.346201374,0.359847414,0.387553312
851.9142,0.00404734,0.255480897,0.291107948,0.301525294,0.326993142,0.341287469,0.371059742
852.3962,0.00403567,0.237571313,0.272619033,0.282147985,0.309297435,0.323912103,0.355804931
852.8784,0.003949219,0.220801773,0.255429204,0.264211671,0.293132463,0.307759637,0.341778139
853.3605,0.003865613,0.205181962,0.239603948,0.247770744,0.27845278,0.292882762,0.328943338
853.8427,0.003878696,0.190749606,0.225145129,0.232833977,0.265182313,0.279329844,0.317251317
854.3248,0.004069088,0.177553179,0.212008596,0.219377227,0.253249371,0.267124462,0.306649064
854.8069,0.004480351,0.165629713,0.200126303,0.207357589,0.242606419,0.256254744,0.29708593
855.289,0.005107495,0.154986683,0.189427539,0.196723161,0.23323153,0.246672784,0.288515353
855.7711,0.005903006,0.145594573,0.179848007,0.187412197,0.225106142,0.238306973,0.280894333
856.2533,0.006796846,0.13739295,0.171332471,0.179348781,0.218187001,0.231079127,0.274180927
856.7354,0.007722125,0.130303544,0.163829848,0.172432963,0.212384022,0.224916351,0.268331818
857.2175,0.008638491,0.124242056,0.157288452,0.166539979,0.207558608,0.219756514,0.26330122
857.6996,0.009545193,0.11912858,0.151655537,0.16152661,0.20354245,0.215537631,0.259039526
858.1818,0.010480856,0.114888176,0.146879297,0.157247028,0.200175815,0.212183873,0.255493642
858.6639,0.011513867,0.11145063,0.142913095,0.153570941,0.197343412,0.209590498,0.252607612
859.146,0.01272591,0.108749034,0.139717451,0.150399226,0.194996502,0.207620495,0.250323354
859.6282,0.014194318,0.106720307,0.137254738,0.147668975,0.19314506,0.206111404,0.248580345
860.1102,0.015976514,0.105304501,0.135480397,0.145348117,0.191824911,0.204895573,0.247311098
860.5924,0.018101011,0.104444592,0.134330768,0.14342069,0.19105059,0.203822842,0.246435641
861.0745,0.020561405,0.104079939,0.133717782,0.141873855,0.190778416,0.202780999,0.245856811
861.5566,0.023318416,0.104139875,0.133530477,0.140688161,0.190890974,0.201705838,0.245459654
862.0388,0.026308356,0.104539925,0.133651645,0.139839995,0.191218667,0.200581185,0.245120571
862.5209,0.029455406,0.105186972,0.133976985,0.139308245,0.191582265,0.199429543,0.24472559
863.0031,0.03268982,0.105993781,0.134437178,0.13908413,0.191847997,0.198303219,0.244191642
863.4851,0.035964377,0.106901628,0.135006263,0.139175134,0.191964198,0.197273131,0.243482831
863.9673,0.039267445,0.107898533,0.135696504,0.139600113,0.191973191,0.196420108,0.242614458
864.4493,0.042628568,0.109026981,0.136540047,0.140375776,0.191989467,0.195825804,0.241638577
864.9315,0.046114763,0.11037092,0.137564028,0.141503307,0.192159378,0.195562004,0.240617294
865.4136,0.049821652,0.112029528,0.138772823,0.142956534,0.19261489,0.195675991,0.239596326
865.8958,0.053860452,0.114082513,0.140143815,0.144681595,0.193442387,0.196180435,0.238587575
866.3779,0.058345202,0.116564826,0.141639584,0.146606574,0.194666042,0.197046905,0.237573939
866.86,0.063383769,0.119460762,0.143233099,0.148663005,0.196253204,0.198214144,0.236535236
867.3422,0.069069607,0.122720269,0.144930891,0.150803667,0.19812761,0.199603078,0.235479465
867.8242,0.075476349,0.126291462,0.146788432,0.153020207,0.20018923,0.201141472,0.234469354
868.3064,0.082649491,0.130153237,0.148903995,0.155345555,0.202328048,0.202779692,0.233619716
868.7885,0.09059479,0.134330089,0.151395116,0.157845526,0.204438757,0.204496866,0.233065196
869.2706,0.099266897,0.138882726,0.154365293,0.160598535,0.206431477,0.206289442,0.232906473
869.7527,0.108559158,0.143875051,0.157871893,0.163672355,0.208245756,0.208149514,0.233155454
870.2349,0.118301525,0.149330018,0.161903761,0.167095651,0.209859554,0.210041749,0.233701448
870.717,0.128271901,0.155193861,0.166377899,0.170838343,0.211293658,0.211891413,0.23431989
871.1991,0.138215534,0.161322587,0.171149398,0.174799675,0.212598953,0.21358926,0.23472192
871.6813,0.147873123,0.167495109,0.176033637,0.178811116,0.213831814,0.215011071,0.234628545
872.1633,0.157005827,0.173450418,0.180827159,0.18265385,0.215021552,0.216045107,0.233846262
872.6455,0.165414501,0.178931731,0.18532615,0.186092143,0.216143542,0.216612751,0.232308642
873.1276,0.172945924,0.183725282,0.189335028,0.188913536,0.217106652,0.216671527,0.230071688
873.6097,0.179489574,0.187680331,0.192672658,0.190966123,0.217764504,0.216202846,0.227268447
874.0919,0.184967823,0.190710602,0.195174076,0.192180956,0.217943459,0.215188585,0.22404341
874.574,0.189326585,0.192779947,0.196699279,0.192569795,0.21747921,0.213588999,0.220498808
875.0562,0.192525471,0.193883441,0.19714121,0.192197167,0.216243804,0.211337296,0.216669921
875.5382,0.194536368,0.194029734,0.196439379,0.191139517,0.214158018,0.208352196,0.21253611
876.0204,0.195341606,0.193229957,0.194586288,0.18944225,0.211181708,0.204564645,0.208053919
876.5025,0.19493478,0.19149246,0.191630768,0.187099426,0.207297806,0.19994705,0.203194247
876.9846,0.193320509,0.188820778,0.187671145,0.184055689,0.20249857,0.194529196,0.197958766
877.4667,0.190513679,0.185216386,0.182841669,0.180237946,0.196787798,0.188397915,0.192376643
877.9489,0.186535485,0.180683526,0.177291457,0.175591128,0.190193125,0.181673226,0.186479566
878.431,0.181416684,0.175240557,0.171163969,0.170114791,0.18278672,0.174483304,0.180278866
878.9131,0.175201494,0.168935504,0.164577312,0.163873015,0.174695813,0.166940037,0.173756496
879.3953,0.167961402,0.161859725,0.157614267,0.156987202,0.166098372,0.159132292,0.16688002
879.8774,0.159811727,0.154154813,0.150321481,0.149608593,0.157200503,0.151132941,0.159634003
880.3595,0.150926835,0.14600647,0.142725082,0.141892881,0.148210053,0.143018365,0.152057447
880.8416,0.141544798,0.137626147,0.134851697,0.133980071,0.139308869,0.134882217,0.144262153
881.3237,0.131953749,0.129221538,0.126755144,0.125991247,0.130640174,0.126840335,0.136426604
881.8059,0.122461374,0.120969977,0.118535022,0.118033836,0.122309194,0.119019725,0.128762742
882.288,0.113349864,0.112998578,0.110339394,0.110210066,0.114390827,0.111537227,0.121466778
882.7701,0.104829131,0.105381487,0.102348885,0.102619484,0.10693915,0.104475874,0.114673655
883.2522,0.097003476,0.098146719,0.094745552,0.095353332,0.099990284,0.097870271,0.10842899
883.7344,0.089863735,0.091295583,0.087677001,0.088483623,0.093559841,0.091708868,0.102689178
884.2165,0.083309777,0.084821359,0.081226955,0.082055468,0.087637235,0.085949272,0.09734736
884.6986,0.077202445,0.078725632,0.075406642,0.076087523,0.082186328,0.08054553,0.092275459
885.1807,0.071425225,0.07302685,0.070167024,0.070584441,0.077154944,0.075472237,0.087370519
885.6628,0.065939706,0.067762639,0.065427947,0.065553354,0.072490712,0.07073931,0.082585936
886.145,0.060811946,0.062987856,0.061115099,0.061017653,0.068161439,0.06638997,0.077943999
886.6271,0.056199303,0.058767886,0.057187943,0.057018262,0.064163207,0.062484311,0.07352266
887.1093,0.052304088,0.055167754,0.053650625,0.053601669,0.060517972,0.059074876,0.069424859
887.5914,0.049305213,0.052238981,0.050541985,0.05079631,0.057254137,0.056182118,0.065740737
888.0735,0.047296934,0.050000693,0.047910686,0.048590334,0.054383285,0.053781831,0.062515992
888.5556,0.046249462,0.048424168,0.045785898,0.046919271,0.051879915,0.051805547,0.059735613
889.0377,0.046006421,0.047423365,0.044156761,0.045673718,0.049678302,0.050155103,0.057327565
889.5199,0.046319068,0.046858816,0.042968366,0.044722045,0.047687291,0.04872609,0.055187478
890.002,0.046899089,0.046556948,0.042133254,0.043941806,0.045818099,0.047430562,0.053210635
890.4841,0.047473267,0.046339671,0.041548371,0.04324332,0.044011726,0.046209183,0.051320645
890.9662,0.047821519,0.046056482,0.041112969,0.042578099,0.042255373,0.045032963,0.049484511
891.4484,0.047791111,0.045608717,0.040736005,0.041927201,0.04057722,0.043893706,0.047706648
891.9305,0.04728955,0.044957627,0.040333883,0.041279952,0.039025808,0.04278979,0.046008405
892.4126,0.046273869,0.044114238,0.039826417,0.04061225,0.037642149,0.04171559,0.044401913
892.8947,0.044739857,0.043114784,0.039135274,0.039877562,0.036436845,0.040656814,0.042871496
893.3768,0.042725021,0.041996864,0.038192803,0.039017178,0.035384075,0.039596068,0.041374387
893.859,0.04031395,0.04078172,0.036960394,0.037983033,0.034434106,0.038521955,0.039859897
894.3411,0.037639371,0.03947458,0.035447329,0.036762475,0.033534766,0.037437831,0.038300835
894.8232,0.034867929,0.038076772,0.033723766,0.035395066,0.032655162,0.036364721,0.036720537
895.3054,0.032170408,0.036607068,0.03191546,0.033971004,0.031798155,0.035339061,0.03520364
895.7875,0.029683344,0.035116248,0.030185364,0.032615149,0.031003201,0.034408613,0.033885976
896.2696,0.02747769,0.033691254,0.028703656,0.031462949,0.030335931,0.033628033,0.032923005
896.7517,0.025548696,0.032448444,0.027623321,0.030642824,0.029881581,0.033065616,0.032458625
897.2339,0.023832399,0.031518906,0.027065163,0.030268245,0.029741715,0.032815858,0.03260468
897.7159,0.022244951,0.031035576,0.027123304,0.030446557,0.030039612,0.033015325,0.03344276
898.1981,0.020728155,0.031125572,0.027879752,0.031290791,0.030925861,0.033851053,0.035048212
898.6802,0.01928102,0.031906062,0.029422059,0.032927635,0.032574767,0.035551549,0.037517595
899.1624,0.017963153,0.033477957,0.031844546,0.035486963,0.035161062,0.038353982,0.040985003
899.6445,0.016868856,0.035908644,0.035227913,0.039072986,0.038817426,0.042447606,0.045604764
900.1266,0.016082659,0.039204127,0.03959692,0.043718643,0.043577405,0.04790749,0.05149923
900.6088,0.015638464,0.043272391,0.044866797,0.049338034,0.049323387,0.054629188,0.058679004
901.0908,0.015499299,0.047893338,0.050797185,0.055689628,0.055754813,0.062290687,0.066962203
901.573,0.015570108,0.052711538,0.056976014,0.062369777,0.062396475,0.070351943,0.075920126
902.0551,0.015733243,0.057262532,0.062844668,0.068837273,0.06864793,0.078103391,0.084877438
902.5372,0.015893461,0.061037495,0.067770769,0.074475661,0.073871387,0.084760883,0.092979542
903.0193,0.016009131,0.063572299,0.071155603,0.07867969,0.077496145,0.089589355,0.09932471
903.5015,0.016097276,0.064540384,0.072552944,0.080954683,0.079117953,0.092032099,0.103135212
903.9836,0.01621173,0.063819034,0.071765371,0.081004957,0.07856414,0.091809821,0.103919415
904.4657,0.016406727,0.061509532,0.068887065,0.078791511,0.075914134,0.088964739,0.101573209
904.9479,0.016703721,0.057902437,0.064277232,0.074539357,0.071467406,0.083835349,0.096386945
905.4299,0.017079491,0.05340355,0.058474013,0.068691889,0.065677986,0.076975091,0.088956401
905.9121,0.017476464,0.048448623,0.052077711,0.061824288,0.059071721,0.069040419,0.080040873
906.3942,0.017836082,0.043432434,0.045643926,0.054543955,0.052171031,0.060686723,0.070421133
906.8763,0.018131197,0.038667818,0.03960734,0.047400201,0.045438103,0.052488995,0.060791218
907.3585,0.018385489,0.034374319,0.034251692,0.04082259,0.039239601,0.044897114,0.05170036
907.8406,0.018669515,0.030685889,0.029714085,0.035092059,0.033829276,0.038219159,0.043532349
908.3228,0.01907244,0.027663998,0.026015632,0.030341994,0.029344105,0.032621599,0.036507271
908.8048,0.019665387,0.025309933,0.023099421,0.026579107,0.025809988,0.028142214,0.030695905
909.287,0.020469712,0.02357171,0.020866156,0.023716938,0.02315809,0.024707514,0.026039636
909.769,0.02144492,0.022354568,0.019202494,0.021612793,0.021250458,0.022160156,0.022380374
910.2512,0.022500091,0.021533959,0.017997179,0.02010127,0.019912333,0.020292198,0.019501497
910.7333,0.023525658,0.020978723,0.017148681,0.019019447,0.018966618,0.018885398,0.017175164
911.2155,0.024429979,0.020576152,0.016568745,0.018224157,0.018265089,0.017751194,0.015209602
911.6976,0.025171027,0.020254548,0.016183327,0.017600047,0.01770488,0.016761663,0.01348254
912.1797,0.025769779,0.019994523,0.015935536,0.017064145,0.017233752,0.015864436,0.011951976
912.6619,0.026303362,0.019823116,0.015787215,0.016566062,0.016839566,0.015075114,0.010641826
913.144,0.026883564,0.019796231,0.015721642,0.016088933,0.016534186,0.014452258,0.009608733
913.6261,0.027627779,0.019973786,0.015741599,0.015645291,0.016335329,0.01405969,0.008905055
914.1082,0.028634219,0.020398821,0.015866007,0.015273458,0.01625546,0.013932027,0.008549931
914.5903,0.029964925,0.021085954,0.016122142,0.015026045,0.016298212,0.014051496,0.00851838
915.0724,0.031643547,0.022024618,0.016540669,0.014961165,0.016462441,0.0143488,0.008751318
915.5546,0.03366101,0.023189483,0.017150175,0.015130673,0.016748985,0.01472392,0.009176248
916.0367,0.035988211,0.024554088,0.017976078,0.015573944,0.017165579,0.015081068,0.009728825
916.5189,0.038590446,0.026099444,0.019039447,0.016314433,0.017726224,0.015366052,0.010366678
917.001,0.041439172,0.027816266,0.020355302,0.01736094,0.018447049,0.015589468,0.011069127
917.4831,0.044519886,0.029701213,0.021929935,0.018709958,0.019339139,0.015828794,0.011828334
917.9652,0.047834594,0.031751237,0.023756342,0.020348368,0.020404507,0.016206714,0.012636775
918.4473,0.051400055,0.033962361,0.02581031,0.022253175,0.021636047,0.016853874,0.013480832
918.9294,0.055243571,0.036334866,0.02805442,0.024392475,0.023024244,0.017870797,0.014344267
919.4116,0.05939926,0.038881439,0.030446257,0.026727385,0.02456591,0.019299863,0.015219038
919.8937,0.063903497,0.041634683,0.032955354,0.029218693,0.02627145,0.021117692,0.016116569
920.3759,0.068795196,0.044649493,0.035579961,0.031837362,0.028167842,0.023250039,0.017073915
920.858,0.074114535,0.047995475,0.038358141,0.034577021,0.030294336,0.025601019,0.018147802
921.3401,0.079903549,0.051743274,0.041365059,0.037461687,0.032692676,0.028085717,0.019399895
921.8222,0.086201164,0.055947696,0.044696394,0.040547241,0.035395548,0.030654998,0.020876064
922.3043,0.093039162,0.060636595,0.048441133,0.043909862,0.038419694,0.033304483,0.022592836
922.7864,0.100429314,0.065805184,0.052652779,0.047626479,0.04176309,0.036064943,0.024531453
923.2686,0.108354227,0.071422131,0.057330475,0.051751521,0.045408698,0.038982373,0.026646211
923.7507,0.116757981,0.077438641,0.06241704,0.056296871,0.049331758,0.042094986,0.028881615
924.2328,0.125542821,0.083797547,0.067813674,0.061221362,0.053503305,0.045417089,0.031190771
924.715,0.134573568,0.090436481,0.07340708,0.066433402,0.057889901,0.048934868,0.033548953
925.1971,0.143687639,0.097284842,0.079094502,0.071806182,0.062447645,0.052611238,0.035955376
925.6792,0.152711289,0.104253679,0.08480122,0.077200126,0.067115857,0.056396815,0.038426322
926.1613,0.161475191,0.11122913,0.09047804,0.082486381,0.071812665,0.060238586,0.040980452
926.6434,0.169828893,0.118072965,0.096087906,0.087567731,0.076442578,0.064085562,0.043627176
927.1255,0.177649672,0.124632494,0.101586337,0.092386538,0.08091014,0.067885721,0.046357581
927.6077,0.184844227,0.130761165,0.10690868,0.096926034,0.08514015,0.071584062,0.049146821
928.0898,0.19134733,0.13634061,0.111971058,0.10119954,0.089093074,0.075120717,0.051959634
928.572,0.197115457,0.14129814,0.116687429,0.105236898,0.09277081,0.078437246,0.054760708
929.0541,0.202123397,0.145613055,0.120991998,0.109067823,0.096205687,0.081487524,0.057522111
929.5362,0.206363239,0.149311143,0.1248607,0.112711898,0.099441893,0.084251109,0.060226046
930.0183,0.209848805,0.152452487,0.128317073,0.116172365,0.102512498,0.086743183,0.062862962
930.5004,0.21262572,0.155118932,0.131424729,0.119441912,0.105429039,0.089016287,0.065428517
930.9825,0.214777476,0.1574058,0.134264461,0.122510874,0.108182035,0.091149074,0.06791786
931.4647,0.216429108,0.159419368,0.136912789,0.12537981,0.110759162,0.093230311,0.070326523
931.9468,0.217733551,0.161272973,0.139420363,0.128064219,0.113161743,0.095334531,0.072648047
932.429,0.218851632,0.163081946,0.141808468,0.130596215,0.115419472,0.097508092,0.074878396
932.9111,0.219915144,0.164946664,0.144069779,0.133009887,0.117584119,0.099756157,0.07701479
933.3932,0.220994957,0.166930971,0.14618025,0.135327334,0.119710782,0.102045826,0.079057346
933.8753,0.222074648,0.169039788,0.1481056,0.137539419,0.121828669,0.104314096,0.08100483
934.3574,0.223044038,0.171202824,0.149806751,0.139595605,0.123917317,0.106483541,0.082852076
934.8395,0.223714197,0.173274819,0.151237046,0.141404676,0.125896869,0.108474235,0.084585112
935.3217,0.22385377,0.175052734,0.152338961,0.142848269,0.127639921,0.110214597,0.086179314
935.8038,0.223234186,0.17630731,0.153038502,0.143800876,0.128997765,0.111644645,0.087598162
