Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
462.8396,-0.03639367,-0.036729745,-0.006881898,-0.004631652,0.014053684,0.008549931,0.009266245
463.3218,-0.029502946,-0.030327115,0.000664212,0.000719014,0.018331881,0.01199231,0.014383997
463.8039,-0.023658095,-0.02337717,0.008015422,0.005163657,0.022115075,0.014720567,0.019749415
464.286,-0.01910234,-0.016497151,0.014481002,0.008229085,0.025069061,0.016451989,0.024984294
464.7681,-0.015984805,-0.010422286,0.019337555,0.00967286,0.026860459,0.016963707,0.029555919
465.2503,-0.014506194,-0.00586754,0.021972311,0.009450518,0.027096891,0.016073001,0.032782543
465.7324,-0.014921386,-0.003336455,0.02208537,0.007695271,0.025373479,0.013694749,0.033979008
466.2145,-0.017393739,-0.002958445,0.019855681,0.004715124,0.021428933,0.009930061,0.032696713
466.6967,-0.021767902,-0.004418672,0.015993976,0.001000365,0.015372181,0.005153024,0.028973944
467.1788,-0.027396972,-0.007009261,0.011625423,-0.002798401,0.007873279,3.12E-05,0.023469874
467.6609,-0.03313721,-0.009789361,0.008021108,-0.005927116,0.000197117,-0.004543458,0.017407591
468.143,-0.037569303,-0.011806217,0.00625514,-0.007651202,-0.00600035,-0.007620259,0.012303691
468.6251,-0.03936814,-0.012294945,0.006900561,-0.007400904,-0.009060788,-0.008384701,0.009580488
469.1073,-0.037685333,-0.010807927,0.00989268,-0.004898684,-0.007774731,-0.006338382,0.01019977
469.5894,-0.032384572,-0.007241056,0.01461387,-0.000219329,-0.001728001,-0.00138288,0.014441364
470.0715,-0.024057866,-0.001780938,0.020177401,0.006235545,0.008563376,0.006187896,0.021883781
470.5536,-0.013836757,0.005170149,0.025773601,0.013836892,0.021754476,0.015769015,0.03155723
471.0358,-0.00308255,0.013065677,0.030930743,0.021853498,0.035977927,0.026545359,0.042198736
471.5179,0.006930404,0.021256753,0.035557856,0.029570294,0.049274647,0.037584575,0.052525313
472,0.01522999,0.029023816,0.039799916,0.036367289,0.060021344,0.047911761,0.0614398
472.4821,0.021229504,0.035628598,0.043804136,0.04175721,0.067224852,0.056588765,0.068151054
472.9643,0.024682438,0.040381033,0.047513648,0.045392282,0.070591947,0.062795997,0.072198135
473.4464,0.025590849,0.042728766,0.050577145,0.047055199,0.070400112,0.065936948,0.073417777
473.9285,0.024115561,0.042336347,0.052383548,0.046647186,0.067259626,0.065732809,0.071896131
474.4106,0.020523159,0.039134759,0.052215861,0.04418188,0.061887593,0.062284785,0.06791976
474.8928,0.015156347,0.033329604,0.049477563,0.039786817,0.054956724,0.056061103,0.061929913
475.3749,0.00839588,0.025352003,0.043912616,0.033697843,0.047025596,0.047803237,0.054458796
475.857,0.000615247,0.015780409,0.035743714,0.026250136,0.038540504,0.038368,0.046055179
476.3391,-0.007867796,0.00525347,0.025653137,0.017853351,0.029874725,0.028571196,0.037206819
476.8213,-0.016805062,-0.0055835,0.014643868,0.008973723,0.021386703,0.019088597,0.028305276
477.3034,-0.025967983,-0.016096026,0.003831092,0.000114311,0.013469262,0.010450686,0.019662951
477.7855,-0.035052511,-0.025649764,-0.005734019,-0.00819877,0.006570708,0.003098283,0.011582118
478.2676,-0.043581921,-0.033616148,-0.013194546,-0.01543527,0.001170799,-0.002550356,0.004429812
478.7498,-0.050889441,-0.039430764,-0.017971871,-0.02111044,-0.00230767,-0.00609905,-0.001339889
479.2319,-0.056219796,-0.042702047,-0.019836488,-0.024852859,-0.003625593,-0.007257954,-0.005253975
479.714,-0.058926777,-0.043330866,-0.018937723,-0.026474743,-0.002842376,-0.005973778,-0.006960495
480.1961,-0.058682727,-0.041568808,-0.015776445,-0.025997518,-0.000349924,-0.002529776,-0.006378614
480.6783,-0.05559004,-0.037969286,-0.011089498,-0.023623725,0.003211487,0.002466674,-0.003764333
481.1604,-0.050153283,-0.033251725,-0.005683543,-0.019664191,0.007131454,0.008215138,0.000332848
481.6425,-0.043138513,-0.028137032,-0.000276436,-0.014483123,0.010821868,0.013910706,0.005207335
482.1246,-0.03539879,-0.023225637,0.004599605,-0.008482622,0.013950103,0.018911709,0.010162842
482.6068,-0.027732879,-0.018955351,0.008608971,-0.002139485,0.01646029,0.022815854,0.014646753
483.0889,-0.02080593,-0.015616464,0.011564771,0.003954129,0.018496383,0.025443804,0.018308431
483.571,-0.015131745,-0.013398625,0.013351735,0.009094896,0.020260484,0.026748375,0.02098625
484.0531,-0.011093556,-0.01243019,0.01386583,0.012558064,0.021867004,0.02671771,0.022624727
484.5352,-0.008965253,-0.012783846,0.013002493,0.013764704,0.023247679,0.025321028,0.023175888
485.0174,-0.008901004,-0.014452169,0.010699367,0.012466766,0.024151804,0.022536881,0.022534158
485.4995,-0.010885595,-0.017304782,0.007014185,0.008853589,0.024230764,0.018439291,0.020539885
485.9816,-0.014667096,-0.02105548,0.002202242,0.003534298,0.023184292,0.013302377,0.01706538
486.4637,-0.019713099,-0.025255298,-0.003251489,-0.002607546,0.020911166,0.007653021,0.012141251
486.9459,-0.025231558,-0.029328123,-0.008674692,-0.008630188,0.017600093,0.002228572,0.006067957
487.428,-0.030289395,-0.032650382,-0.013324963,-0.013748638,0.01372522,-0.00216871,-0.000556808
487.9101,-0.033990442,-0.034651531,-0.016543937,-0.017478449,0.00994318,-0.004861807,-0.006919952
488.3922,-0.035671455,-0.034919755,-0.017905886,-0.019673207,0.006925486,-0.005483652,-0.012173004
488.8744,-0.035035093,-0.033270955,-0.017290511,-0.020444103,0.005201986,-0.004056575,-0.015624849
489.3565,-0.032176579,-0.02977195,-0.014861643,-0.020004665,0.005063592,-0.000951494,-0.016880206
489.8386,-0.027505017,-0.024713785,-0.010965381,-0.018517304,0.006546313,0.003268075,-0.015873597
490.3207,-0.021595388,-0.018546722,-0.005993056,-0.016010886,0.009480048,0.008041439,-0.012807642
490.8029,-0.01503733,-0.011803829,-0.000279897,-0.012410835,0.013559561,0.01296251,-0.008041177
491.285,-0.008333381,-0.005020145,0.005929776,-0.007649482,0.018406705,0.017827363,-0.001980517
491.7671,-0.001869465,0.001337003,0.012440194,-0.001794946,0.02361258,0.02257303,0.004982003
492.2492,0.004046646,0.006909591,0.019022676,0.004863227,0.028755897,0.027147787,0.012466976
492.7314,0.009129789,0.011466735,0.025342626,0.011821272,0.033423442,0.031395957,0.02006025
493.2135,0.013076589,0.014885877,0.030938091,0.018444975,0.037235221,0.035006782,0.027261528
493.6956,0.015579638,0.017117022,0.035261979,0.024102236,0.039884547,0.037554666,0.033468163
494.1777,0.016386804,0.01814573,0.037784867,0.028292842,0.041178492,0.038604793,0.038029407
494.6599,0.015390096,0.017978698,0.038128514,0.030743343,0.041082069,0.037860546,0.040376803
495.142,0.012702388,0.016652078,0.036179832,0.031432249,0.039733418,0.03527478,0.04018494
495.6241,0.008692279,0.014266617,0.032154442,0.030563567,0.037434712,0.031106309,0.037512083
496.1062,0.003952103,0.011028267,0.026585247,0.028501756,0.034614425,0.025887987,0.032849075
496.5883,-0.000795421,0.00727377,0.020234324,0.025695804,0.031758676,0.020326161,0.027034688
497.0705,-0.00482862,0.003452225,0.013956172,0.022606979,0.029331045,0.015154677,0.021068184
497.5526,-0.007564189,6.21E-05,0.008550689,0.019653752,0.027685833,0.010995888,0.015874248
498.0347,-0.008666342,-0.002444771,0.004635597,0.017171695,0.027001736,0.008251667,0.012109664
498.5168,-0.008103085,-0.003768966,0.002557237,0.015383114,0.027243333,0.00705325,0.010057405
498.999,-0.006135028,-0.003833742,0.002358026,0.014387257,0.028172839,0.007269023,0.009633956
499.4811,-0.003240342,-0.002801647,0.003791521,0.014171123,0.029417407,0.008567771,0.010491746
499.9632,-1.19E-06,-0.001038831,0.006381086,0.014634002,0.030567796,0.010511465,0.01215887
500.4454,0.003019152,0.00096647,0.009504678,0.015626201,0.031288771,0.012654109,0.014167762
500.9275,0.00537331,0.002695802,0.012495142,0.016979361,0.031400098,0.014619573,0.016130186
501.4096,0.006786102,0.003688422,0.014740638,0.018519645,0.030905374,0.01615194,0.017752125
501.8917,0.007158825,0.003607925,0.015780842,0.02006055,0.029954675,0.017121551,0.018809672
502.3738,0.006547157,0.002292853,0.01538185,0.021385993,0.028761497,0.017507811,0.019124582
502.856,0.005111852,-0.000226124,0.01357164,0.022240683,0.027501343,0.017353606,0.018561495
503.3381,0.003070438,-0.003736449,0.010618695,0.022344729,0.026232344,0.016718636,0.017050385
503.8202,0.000658366,-0.007882916,0.006961534,0.021443966,0.024870524,0.015638268,0.014628348
504.3024,-0.001896318,-0.012234862,0.003100615,0.019381561,0.023233005,0.014108094,0.011464275
504.7845,-0.004379832,-0.016356784,-0.000506961,0.016173607,0.021133185,0.012098276,0.007857427
505.2666,-0.006594747,-0.019873934,-0.00352417,0.012051388,0.01849195,0.009598806,0.004200031
505.7487,-0.008354863,-0.022510235,-0.005768203,0.007457232,0.015420551,0.00668005,0.000920021
506.2308,-0.009492277,-0.024100216,-0.007199723,0.00298003,0.012227752,0.003546802,-0.00158897
506.713,-0.009862503,-0.024568914,-0.00787691,-0.000750763,0.009354092,0.00055514,-0.003021661
507.1951,-0.009356671,-0.023894603,-0.007892731,-0.003185948,0.007250841,-0.001813607,-0.003199307
507.6772,-0.007911177,-0.022070643,-0.007317231,-0.003963215,0.006258013,-0.003037929,-0.002081367
508.1594,-0.005512207,-0.019087999,-0.00616684,-0.002965511,0.006528011,-0.002662394,0.000243209
508.6415,-0.0022054,-0.014954761,-0.004413095,-0.000335277,0.008022016,-0.000411181,0.003578503
509.1236,0.001898479,-0.009745353,-0.002025409,0.003562994,0.010564909,0.003735054,0.007647964
509.6057,0.006612715,-0.003659126,0.000979428,0.008209184,0.013928409,0.009506821,0.012125849
510.0878,0.011668858,0.002945441,0.004496128,0.013015642,0.017892499,0.016372596,0.016668196
510.57,0.016727508,0.009560543,0.008327082,0.017417683,0.02226284,0.02361693,0.020951039
511.0521,0.02140691,0.015599912,0.012207279,0.020962504,0.026844318,0.030463633,0.024709595
511.5342,0.025332947,0.020507895,0.015857155,0.023371802,0.031391451,0.036214474,0.027773047
512.0164,0.028195902,0.023875028,0.019032929,0.024572363,0.035577448,0.040376258,0.030078254
512.4985,0.029800486,0.025519732,0.021565179,0.024676199,0.039012202,0.042735151,0.031663467
512.9806,0.0300877,0.025504979,0.02336114,0.02391895,0.041312277,0.043364339,0.032634861
513.4627,0.02912941,0.024093472,0.024394477,0.022575979,0.042213257,0.042563813,0.033126531
513.9448,0.02709648,0.021663308,0.024679694,0.020888858,0.041673903,0.040764074,0.03326096
514.4269,0.024221536,0.018621291,0.024263725,0.019023453,0.039928231,0.038421278,0.033132407
514.9091,0.020770364,0.015343177,0.02323409,0.0170819,0.037457296,0.03594356,0.032809566
515.3912,0.017029698,0.012148505,0.021745294,0.01515429,0.034889903,0.03365434,0.032359924
515.8734,0.013308562,0.009297479,0.020040351,0.013385084,0.032867063,0.031793837,0.031875127
516.3555,0.009930894,0.006991928,0.018444962,0.012009189,0.031908177,0.03053258,0.031485131
516.8376,0.007208116,0.005364945,0.017319531,0.011333901,0.032312202,0.029990584,0.031348293
517.3197,0.00538662,0.004461381,0.016975722,0.011657352,0.034107467,0.03023881,0.031618222
517.8018,0.004582958,0.004220206,0.017579679,0.013152363,0.037057442,0.031289468,0.032396942
518.2839,0.004737889,0.00448554,0.019091553,0.015767808,0.040723544,0.033084706,0.033694354
518.7661,0.005615766,0.005047053,0.021266628,0.019201436,0.0445702,0.035492689,0.035413546
519.2482,0.006860159,0.005709432,0.023735955,0.022964825,0.048088379,0.038320732,0.037372866
519.7303,0.008089485,0.006357616,0.026130434,0.026523551,0.050900834,0.041342048,0.039350293
520.2125,0.00899299,0.006989993,0.028206957,0.029456797,0.052827522,0.044324933,0.041145544
520.6946,0.009399513,0.007709162,0.029924948,0.031578412,0.053900106,0.047065291,0.042632835
521.1767,0.009288779,0.008672474,0.031442475,0.032967682,0.054329424,0.049406596,0.043797768
521.6588,0.008753161,0.010024243,0.033040371,0.033911033,0.054439031,0.051262906,0.044742457
522.141,0.007924988,0.01183413,0.034997261,0.034774613,0.054577248,0.052628515,0.045661068
522.6231,0.006904985,0.01406471,0.037466553,0.035867968,0.055032965,0.053583641,0.046785527
523.1052,0.005722425,0.016576423,0.040400606,0.037351037,0.055970737,0.054284442,0.048317545
523.5873,0.004340159,0.019162444,0.04354415,0.039206765,0.05740255,0.054934022,0.050362862
524.0695,0.002697748,0.021594876,0.046502887,0.041282642,0.059201627,0.055736985,0.052891685
524.5516,0.000775942,0.02366829,0.048859994,0.043369681,0.061153341,0.056849947,0.0557343
525.0337,-0.001355248,0.025222509,0.050300089,0.045274935,0.06302244,0.058329367,0.058622708
525.5158,-0.003523578,0.026151049,0.050697864,0.046864547,0.06462123,0.060107062,0.061269605
525.9979,-0.005488065,0.026394748,0.050133803,0.048058838,0.065847171,0.06198944,0.063458168
526.4801,-0.00700457,0.025935408,0.048837121,0.048802953,0.066684325,0.063701411,0.065109203
526.9622,-0.007897048,0.024790807,0.047089178,0.049039777,0.067172131,0.064957443,0.066299997
527.4443,-0.00810848,0.023012382,0.045122919,0.048712302,0.06735605,0.065542803,0.067211541
527.9265,-0.007713269,0.020680601,0.043070972,0.047796225,0.067252704,0.065373296,0.068041511
528.4086,-0.006893683,0.017900688,0.040963885,0.046344782,0.066841938,0.064516649,0.068913181
528.8907,-0.00589222,0.01479816,0.03877987,0.04451499,0.066093619,0.063174193,0.06982861
529.3728,-0.004954444,0.011520681,0.036506167,0.042555922,0.065011079,0.061633652,0.070680744
529.855,-0.004279798,0.008239809,0.034189227,0.040750238,0.063671426,0.060211715,0.071320128
530.3371,-0.003986562,0.005149255,0.031951476,0.039337466,0.062238175,0.0592,0.071640633
530.8192,-0.004099453,0.002452729,0.02997217,0.038443434,0.060938322,0.058817568,0.071646848
531.3013,-0.0045601,0.000332275,0.028443449,0.03805096,0.06000773,0.0591791,0.071465825
531.7834,-0.005258966,-0.001096123,0.027517547,0.038020706,0.059622946,0.060271624,0.071296804
532.2656,-0.006075684,-0.001828972,0.027265904,0.038155929,0.059846167,0.061950685,0.071321458
532.7477,-0.006919411,-0.001996821,0.02766186,0.0382855,0.060600818,0.063956562,0.071620226
533.2299,-0.007748579,-0.00184939,0.028587829,0.038328658,0.061687359,0.065957986,0.072133142
533.7119,-0.008570437,-0.001694324,0.029861026,0.038315523,0.062832493,0.06761691,0.072685094
534.1941,-0.0094141,-0.001802647,0.03127251,0.03836228,0.063762122,0.068668372,0.073063041
534.6762,-0.01029164,-0.002312544,0.032626555,0.03861317,0.064269832,0.068984086,0.073112282
535.1583,-0.011166052,-0.003173253,0.033769687,0.039177324,0.064264418,0.06860557,0.07280403
535.6404,-0.011938003,-0.00415465,0.034612583,0.040083233,0.06378436,0.067722782,0.072251669
536.1226,-0.012462983,-0.004930022,0.03513347,0.041266318,0.062977388,0.066613609,0.071661659
536.6047,-0.012597647,-0.005199643,0.03536996,0.042581921,0.062050803,0.065554346,0.071254302
537.0868,-0.012252214,-0.004810636,0.035398245,0.043846084,0.061213609,0.064745033,0.07118463
537.569,-0.011433428,-0.003824137,0.035304455,0.044876022,0.060623642,0.064269279,0.071500831
538.0511,-0.010254037,-0.002500091,0.035158752,0.045526221,0.060354871,0.064106322,0.072152633
