Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
1240.507,0.489052153,0.338138698,0.287373433,0.247029882,0.237937622,0.180909505,0.132229825
1240.989,0.50413485,0.34887366,0.296543441,0.254495606,0.245606891,0.186128903,0.135621021
1241.471,0.51986763,0.359891879,0.306006477,0.262186685,0.253467899,0.191512072,0.139230195
1241.953,0.536322961,0.371259733,0.315768703,0.270189137,0.261473961,0.197083515,0.143031975
1242.435,0.553530463,0.383058951,0.325861215,0.278609993,0.269626274,0.202891705,0.147009246
1242.917,0.571469466,0.395362405,0.336338977,0.287551388,0.27798593,0.209004627,0.151159719
1243.399,0.590071544,0.408222638,0.347272747,0.297088662,0.286665962,0.215501821,0.155498281
1243.881,0.609237928,0.421668976,0.358741,0.307258584,0.295808591,0.222463714,0.160054225
1244.364,0.628863193,0.435718632,0.370818233,0.318057556,0.305549155,0.229956595,0.164863328
1244.846,0.648861663,0.450391052,0.383566195,0.329453978,0.315985939,0.23802106,0.169958801
1245.328,0.669192119,0.465720604,0.397024841,0.3414035,0.32715935,0.24666296,0.1753654
1245.81,0.689868826,0.481758209,0.411208412,0.353867929,0.339052154,0.255852823,0.181098463
1246.292,0.710963436,0.49856461,0.426105885,0.366826865,0.351606323,0.265532627,0.187167628
1246.774,0.732588123,0.516193937,0.441688754,0.380284664,0.364751591,0.275630211,0.193584891
1247.256,0.754870585,0.534679263,0.45792377,0.394268135,0.378434301,0.286077077,0.200371518
1247.738,0.777916826,0.554021696,0.474792358,0.408822757,0.3926386,0.296828364,0.207561783
1248.22,0.801776854,0.574189747,0.492305054,0.424004203,0.407391942,0.307879337,0.215202147
1248.703,0.826413186,0.59512251,0.510507726,0.439871178,0.422758262,0.319273688,0.223342935
1249.185,0.851689851,0.616740316,0.529470608,0.456478311,0.438818613,0.331103423,0.232029716
1249.667,0.877382885,0.638953152,0.549265712,0.473870364,0.455651234,0.343497095,0.241293964
1250.149,0.903215534,0.661669283,0.569928448,0.492075087,0.473312717,0.356599149,0.25114718
1250.631,0.928906439,0.684803165,0.591427192,0.511099199,0.491828592,0.370544254,0.261581925
1251.113,0.954221212,0.708282309,0.61364215,0.530920618,0.511187182,0.385429706,0.272576989
1251.595,0.97898863,0.732051091,0.636373069,0.551485404,0.531341643,0.401294997,0.284107413
1252.078,1.00308478,0.756067619,0.659368687,0.572701209,0.552209285,0.418109522,0.296152818
1252.56,1.02637567,0.780285986,0.682374485,0.594436096,0.573675174,0.435774765,0.308703365
1253.042,1.048648714,0.804627355,0.705177388,0.616520193,0.595591817,0.454139532,0.321759704
1253.524,1.069569973,0.828941304,0.727632536,0.638757288,0.617786407,0.473022839,0.335327674
1254.006,1.088704398,0.852981035,0.7496591,0.660943457,0.640071352,0.492243017,0.349412524
1254.488,1.105594275,0.87639627,0.771211153,0.682898321,0.662262176,0.51164348,0.364012778
1254.97,1.119878071,0.898766854,0.792232509,0.70449235,0.684194505,0.531110064,0.379120345
1255.452,1.131379979,0.919661689,0.81261937,0.725663177,0.705732352,0.550574135,0.394722474
1255.935,1.14012559,0.938708469,0.832198959,0.746403733,0.726760535,0.570001933,0.410804111
1256.417,1.146257096,0.955647487,0.850736306,0.766720697,0.747158765,0.589370718,0.427345472
1256.899,1.149900431,0.97034291,0.867959525,0.786568201,0.766765745,0.608639213,0.444312333
1257.381,1.151053998,0.982754698,0.883597622,0.8057891,0.785356618,0.627719438,0.461640632
1257.863,1.149559516,0.99289395,0.897414003,0.824080102,0.802644784,0.646458786,0.479219383
1258.345,1.145183471,1.000780618,0.909235866,0.841012333,0.818323638,0.66463968,0.496883127
1258.827,1.137761096,1.006435868,0.918964071,0.856102846,0.832132325,0.681994879,0.514418745
1259.309,1.127329411,1.009887497,0.926573306,0.868917914,0.843921951,0.698236091,0.531590088
1259.792,1.114174942,1.011185095,0.932092965,0.879158272,0.853679941,0.713086844,0.54817072
1260.274,1.098777771,1.010395609,0.935587334,0.886701276,0.861506877,0.726312508,0.563975387
1260.756,1.081688399,1.007585632,0.937124273,0.891572249,0.867540298,0.737740518,0.578874552
1261.238,1.06340591,1.002802663,0.936759584,0.893889633,0.87187829,0.747273307,0.592787309
1261.72,1.044312792,0.996082497,0.934526466,0.89380484,0.874529694,0.754895782,0.605655705
1262.202,1.02467149,0.987485413,0.930446859,0.891483764,0.875425007,0.760673565,0.617416617
1262.684,1.004665452,0.977155077,0.92455114,0.887123176,0.874474719,0.764745501,0.627980682
1263.166,0.984438685,0.965354038,0.916901811,0.880979033,0.871642684,0.76729735,0.637230785
1263.648,0.964116476,0.952459879,0.907606253,0.873366808,0.866989676,0.768524999,0.645038099
1264.131,0.943793075,0.938896938,0.896820654,0.864620478,0.860674098,0.768580723,0.651283575
1264.613,0.923519094,0.925045155,0.884737082,0.855023423,0.852895752,0.767535321,0.655883079
1265.095,0.903299496,0.911150463,0.871570282,0.844748271,0.843838982,0.765359266,0.658800754
1265.577,0.883118088,0.897289809,0.857543846,0.833835799,0.833635175,0.761948137,0.660058263
1266.059,0.86297949,0.883391665,0.842883885,0.8222342,0.822372445,0.757176048,0.659740787
1266.541,0.842946647,0.869314594,0.827812875,0.809874703,0.810142919,0.750967838,0.65799587
1267.023,0.823150583,0.854938617,0.812541452,0.796757035,0.797096208,0.743355306,0.65502872
1267.505,0.80376463,0.840243564,0.797255422,0.78299384,0.783466548,0.73449599,0.651083803
1267.988,0.784957664,0.825331129,0.782103372,0.768805374,0.769556658,0.724649026,0.646409467
1268.47,0.766846395,0.810400975,0.767179779,0.754462436,0.755682165,0.714116838,0.641221453
1268.952,0.749468541,0.795687436,0.752526129,0.740217901,0.742105946,0.70318166,0.635662643
1269.434,0.732787303,0.781395861,0.738138096,0.726248064,0.728985452,0.692058284,0.629789787
1269.916,0.716718374,0.76765296,0.723985606,0.71263407,0.716357327,0.680878463,0.623580725
1270.398,0.701166675,0.754496254,0.710031399,0.699376587,0.704152164,0.669698003,0.6169704
1270.88,0.68604921,0.741882507,0.696250776,0.686434185,0.692238807,0.658523275,0.60989842
1271.363,0.67130119,0.729716254,0.682637826,0.673754213,0.680471245,0.647336272,0.602349984
1271.845,0.656863122,0.717881235,0.669208879,0.661292833,0.668729732,0.636114904,0.5943774
1272.327,0.642670817,0.706264551,0.655994108,0.649015983,0.656939177,0.624846064,0.586090132
1272.809,0.628653129,0.694779339,0.643033581,0.636889462,0.645076514,0.613532902,0.577623998
1273.291,0.614748865,0.68337848,0.630370529,0.624873323,0.633160943,0.602202352,0.569100089
1273.773,0.600932541,0.67206481,0.618047432,0.612927051,0.621243729,0.590912597,0.560593528
1274.255,0.587235365,0.660892973,0.606096942,0.601024358,0.60939504,0.57975583,0.55212041
1274.737,0.573743271,0.649958417,0.594533482,0.589169425,0.597691275,0.568848975,0.543648084
1275.219,0.560570319,0.6393741,0.583341873,0.577402382,0.586199513,0.558312551,0.535121173
1275.702,0.547816349,0.629235049,0.572473191,0.565789692,0.574963564,0.548238926,0.52649238
1276.184,0.535528974,0.61958542,0.561847634,0.554405282,0.563992763,0.538663653,0.517748582
1276.666,0.523684713,0.610398193,0.551372818,0.543308064,0.553262572,0.529548381,0.508923015
1277.148,0.512202461,0.601574829,0.540964479,0.532527505,0.542724724,0.52078576,0.500089503
1277.63,0.50098035,0.592970282,0.530570881,0.522063662,0.532326567,0.512224498,0.491346307
1278.112,0.489937912,0.584428957,0.520184008,0.511893116,0.522031396,0.503707407,0.482789319
1278.594,0.479045305,0.575824972,0.50983569,0.501979314,0.511829932,0.495109575,0.474488261
1279.076,0.468323515,0.567085955,0.499578713,0.492276106,0.501739977,0.48636153,0.466468757
1279.559,0.457818968,0.558195351,0.489462163,0.482726159,0.491791611,0.477453153,0.458705896
1280.041,0.44756603,0.549177643,0.479510793,0.473258075,0.482010577,0.468418217,0.451134019
1280.523,0.437556124,0.540070007,0.469717906,0.463790588,0.472403285,0.459308122,0.443667309
1281.005,0.427729709,0.53090195,0.460054128,0.454247875,0.462955659,0.450172572,0.436226987
1281.487,0.417995478,0.521683531,0.450487028,0.444583488,0.453643922,0.441047404,0.428767088
1281.969,0.408265605,0.512413667,0.440998711,0.434803694,0.444450003,0.431959698,0.421287693
1282.451,0.398488929,0.503089197,0.431597044,0.424975922,0.435376291,0.422937125,0.413833175
1282.933,0.38866999,0.493718076,0.422310839,0.41521636,0.426445686,0.414018468,0.406475538
1283.416,0.378861147,0.484320836,0.413176976,0.405655336,0.41769497,0.405257041,0.399289506
1283.898,0.369136591,0.474924615,0.404221771,0.396395333,0.409154709,0.396713381,0.392330889
1284.38,0.359561885,0.465551495,0.395451824,0.387479876,0.400839113,0.388443684,0.385627858
1284.862,0.350171069,0.456211253,0.386852187,0.378881841,0.392739286,0.380488992,0.37918747
1285.344,0.340961547,0.446898298,0.378394794,0.370522807,0.384833178,0.372870244,0.373013968
1285.826,0.331907007,0.437599045,0.370048141,0.362308077,0.377101062,0.365591081,0.36713121
1286.308,0.322975699,0.428300113,0.361786321,0.354166922,0.369541686,0.358646595,0.361595859
1286.791,0.31414846,0.418995355,0.353589338,0.346077798,0.362179188,0.352034066,0.356496394
1287.273,0.305425399,0.409686968,0.34544161,0.338071883,0.355059342,0.345760271,0.351935621
1287.755,0.296821726,0.400381931,0.337330887,0.330214572,0.348235986,0.339842804,0.348005644
1288.237,0.28835897,0.391085972,0.329254639,0.322578484,0.34175653,0.334307942,0.344763889
1288.719,0.280053809,0.381802259,0.32123132,0.315220068,0.335651413,0.329184766,0.342221691
1289.201,0.271916021,0.372532815,0.313314387,0.308173234,0.32993618,0.32450201,0.340349595
1289.683,0.263949223,0.36328545,0.305597384,0.301457281,0.324618379,0.320285321,0.339094331
1290.165,0.256155302,0.354076694,0.298205502,0.295092398,0.319709299,0.316557071,0.338402238
1290.647,0.248536796,0.344932463,0.29127081,0.289111988,0.315229651,0.313337824,0.338237254
1291.13,0.241095874,0.33588073,0.284899808,0.28356142,0.311208207,0.310645378,0.338587095
1291.612,0.233830703,0.326944799,0.279143588,0.278483686,0.307673585,0.308492857,0.339458635
1292.094,0.226734687,0.318138691,0.273985184,0.273901453,0.304644278,0.306886561,0.340864195
1292.576,0.219799646,0.309471444,0.269347595,0.26980341,0.302123781,0.305824393,0.3428087
1293.058,0.213025083,0.300960164,0.26512514,0.266147327,0.300104284,0.305296831,0.345283545
1293.54,0.206428773,0.292646055,0.261223272,0.262878167,0.298576271,0.305290043,0.348267802
1294.022,0.20005298,0.284605978,0.257595025,0.259956047,0.297540771,0.305790321,0.351735954
1294.504,0.193961642,0.276952308,0.254257894,0.257379877,0.297015719,0.306786195,0.355663574
1294.987,0.188227312,0.269817223,0.251285699,0.255194845,0.297032107,0.308268473,0.360026974
1295.469,0.182912998,0.263328037,0.248779862,0.253478713,0.29762065,0.31022614,0.364797448
1295.951,0.178055087,0.257577727,0.246832052,0.252313052,0.298794186,0.312640434,0.369929652
1296.433,0.173654941,0.252606598,0.245492849,0.251749308,0.300534017,0.315480009,0.375355194
1296.915,0.169682583,0.24839694,0.244757444,0.251786819,0.302786105,0.318699634,0.380982775
1297.397,0.166090088,0.244885542,0.24457139,0.252369306,0.305470388,0.322243135,0.386711572
1297.879,0.162829056,0.241987721,0.244852665,0.253402674,0.308499539,0.326051286,0.39244921
1298.361,0.159863382,0.239622636,0.245516423,0.254784005,0.311796752,0.330069024,0.398129527
1298.844,0.157174087,0.237731849,0.246495404,0.256431256,0.315308958,0.334251377,0.403718151
1299.326,0.154752256,0.236284008,0.247745439,0.258297448,0.319004622,0.338563802,0.409207166
1299.808,0.1525868,0.235265074,0.249238443,0.260368806,0.322862388,0.342976618,0.414595295
1300.29,0.150652457,0.234661618,0.250947599,0.262647158,0.326852341,0.347457438,0.41986857
1300.772,0.148903154,0.234442709,0.252833669,0.265126567,0.330922466,0.35196252,0.42498495
1301.254,0.147274032,0.234549806,0.254838205,0.267776753,0.334993738,0.356432414,0.429875353
1301.736,0.145689195,0.234897289,0.256887306,0.270538557,0.338969307,0.360794662,0.434455614
1302.219,0.14407135,0.235381055,0.258900961,0.273331301,0.342748555,0.364968609,0.438644723
1302.701,0.142349378,0.235892869,0.260806168,0.276069127,0.346246966,0.368875836,0.442380402
1303.183,0.140459768,0.236332187,0.262544377,0.278672968,0.349406045,0.372447356,0.445624248
1303.665,0.138346942,0.236615041,0.26407679,0.281079704,0.352196979,0.375628985,0.448353999
1304.147,0.135962831,0.236677159,0.265381981,0.283240322,0.354613617,0.37838139,0.450550309
1304.629,0.133269239,0.236473038,0.266452573,0.285115715,0.356661046,0.380675493,0.452184679
1305.111,0.130245064,0.235975974,0.267291082,0.286671587,0.358344046,0.382487415,0.453215211
1305.593,0.126892695,0.235177101,0.267906446,0.287879076,0.359660268,0.383791306,0.453592588
1306.075,0.123241916,0.234085352,0.268309924,0.288715541,0.36059563,0.384555642,0.453272019
1306.558,0.119346134,0.232725976,0.26850933,0.289168179,0.361124614,0.384742129,0.452222649
1307.04,0.115273216,0.231137501,0.268502054,0.289231029,0.361211803,0.384309239,0.45043247
1307.522,0.111092609,0.229366,0.268270067,0.288900311,0.360814857,0.383218233,0.447903137
1308.004,0.10686513,0.227458724,0.26777707,0.28816542,0.359887117,0.381441843,0.444641134
1308.486,0.102638498,0.225457462,0.266972197,0.287003782,0.358383521,0.378971532,0.44064949
1308.968,0.098450562,0.223394247,0.265799047,0.285383578,0.356264134,0.375820371,0.435925327
1309.45,0.094336032,0.221287436,0.264207312,0.283272249,0.3535001,0.372021838,0.430465128
1309.932,0.090332992,0.219138854,0.262161403,0.280649569,0.350074648,0.367621119,0.424273677
1310.415,0.086484949,0.216931281,0.25964552,0.277517835,0.34598466,0.362664789,0.417373812
1310.897,0.082837261,0.214625988,0.256659713,0.273903267,0.34123736,0.357190109,0.409810777
1311.379,0.079428738,0.21216469,0.253216017,0.269848978,0.335851329,0.351220397,0.401652329
1311.861,0.076283409,0.209474083,0.249329695,0.265400401,0.329855743,0.344765125,0.392982048
1312.343,0.073405311,0.206476238,0.245017575,0.260591623,0.323293807,0.337828448,0.383890684
1312.825,0.070780212,0.203102421,0.240297586,0.255437428,0.316224924,0.330419199,0.374466231
1313.307,0.068380804,0.199305194,0.235191489,0.249935392,0.308723456,0.322560321,0.364785872
1313.789,0.066174905,0.195068573,0.229726128,0.244074927,0.300872355,0.314292706,0.35491053
1314.271,0.06413252,0.190406998,0.223932426,0.237850355,0.292752697,0.305672936,0.344880801
1314.754,0.062228381,0.185360866,0.217840827,0.231272,0.284432207,0.296766166,0.334719377
1315.236,0.060440903,0.179984416,0.21147689,0.224370053,0.275958428,0.287636735,0.32443557
1315.718,0.058750667,0.174336695,0.204860267,0.217191908,0.267357173,0.278341387,0.314034215
1316.2,0.05713935,0.168474597,0.198008416,0.209794864,0.258640347,0.268925839,0.303525622
1316.682,0.055591856,0.162452231,0.190944789,0.202238494,0.249815906,0.259426547,0.292932796
1317.164,0.054100615,0.156322127,0.183707605,0.194578439,0.240898279,0.249874876,0.282294608
1317.646,0.052668641,0.150138069,0.176354158,0.186863087,0.231914118,0.240301833,0.271661897
1318.129,0.051309242,0.143954206,0.168959321,0.179135191,0.222902372,0.230742884,0.261089368
1318.611,0.050039099,0.137820607,0.161605741,0.171432593,0.21390875,0.221237895,0.250625499
1319.093,0.048869661,0.131778193,0.154371202,0.163791002,0.204979032,0.21182992,0.24030518
1319.575,0.047796522,0.12585461,0.147316386,0.156244598,0.196154972,0.202560884,0.230147754
1320.057,0.04679543,0.120064074,0.140478242,0.148827268,0.187472527,0.193466281,0.220161656
1320.539,0.045825663,0.114413146,0.133870841,0.141572871,0.178962925,0.184571517,0.210352158
1321.021,0.044840831,0.108908328,0.127492665,0.134515676,0.170655793,0.175889959,0.200729432
1321.503,0.043803514,0.103564678,0.121336244,0.12769052,0.162578981,0.167425473,0.191314985
1321.986,0.042696665,0.098409133,0.115397688,0.121131446,0.154757743,0.159177114,0.18214125
1322.468,0.041528995,0.093478589,0.109681336,0.114869145,0.147211647,0.15114772,0.17324771
1322.95,0.040329281,0.088811842,0.10419949,0.108927964,0.139952948,0.143350507,0.164673883
1323.432,0.039135191,0.084439529,0.098967349,0.103321894,0.132985855,0.135813167,0.156452309
1323.914,0.037979777,0.080375451,0.093999198,0.098053407,0.126310189,0.128576615,0.148603425
1324.396,0.036881638,0.076612635,0.089303158,0.093113309,0.119924586,0.121688056,0.14113433
1324.878,0.035843251,0.073125411,0.084881459,0.088484657,0.113830659,0.115190821,0.134039685
1325.36,0.034855835,0.069877031,0.080731375,0.084146977,0.108033185,0.109112848,0.127305346
1325.843,0.033907279,0.066828407,0.076847627,0.080079755,0.102538801,0.103459468,0.12091116
1326.325,0.032989672,0.063946871,0.073223527,0.076265208,0.097351996,0.098210907,0.114836022
1326.807,0.032101365,0.061210798,0.069850289,0.07268779,0.092472189,0.093327364,0.109059839
1327.289,0.0312443,0.058610908,0.066715377,0.06933191,0.087892934,0.088758457,0.103566819
1327.771,0.030419969,0.056148463,0.063801255,0.06618147,0.083604892,0.084455787,0.098347672
1328.253,0.029625322,0.053831495,0.061085574,0.06321967,0.079599557,0.080383145,0.093400065
1328.735,0.028854525,0.051671017,0.058544613,0.060431823,0.075872872,0.076522619,0.088728482
1329.217,0.028103678,0.049677038,0.056157692,0.057808988,0.072424648,0.072874983,0.084340775
1329.7,0.027377964,0.047854119,0.05391157,0.055350526,0.069254863,0.069454032,0.080244264
1330.182,0.026695183,0.046197938,0.051801275,0.053062523,0.066355865,0.066277817,0.076439516
1330.664,0.026082979,0.044691623,0.049827813,0.050954447,0.063707147,0.06335883,0.072916232
1331.146,0.025570008,0.04330484,0.047992069,0.049030724,0.061272319,0.060695916,0.069651132
1331.628,0.025174255,0.041997949,0.046289873,0.047285476,0.059005209,0.058271939,0.066610682
1332.11,0.02489293,0.040727816,0.044707224,0.045699021,0.056859436,0.056054103,0.063756088
1332.592,0.024700944,0.039458787,0.043222654,0.044241467,0.05480153,0.05400103,0.0610524
1333.074,0.024556716,0.038171079,0.041810814,0.042879468,0.052818987,0.052070214,0.05847434
1333.557,0.024416133,0.036865879,0.040450757,0.041586108,0.050921514,0.050226727,0.05601114
1334.039,0.024245984,0.035563067,0.03913054,0.040346458,0.04913231,0.048448879,0.053664605
1334.521,0.024033183,0.034294052,0.0378502,0.03915975,0.04747456,0.04672938,0.051444831
1335.003,0.023784957,0.033090822,0.036618911,0.038034683,0.045956666,0.045073791,0.049362852
1335.485,0.023521148,0.031976691,0.03544963,0.036981674,0.044565494,0.043494076,0.047425033
1335.967,0.023261159,0.030961721,0.03435325,0.036004895,0.043266666,0.042002232,0.045629425
1336.449,0.023013981,0.03004428,0.033335224,0.03509879,0.042016673,0.040605457,0.043967444
1336.931,0.022773463,0.029216212,0.032395222,0.034248208,0.04077636,0.039302752,0.042426773
1337.414,0.02252179,0.028469077,0.031529461,0.033433306,0.039524526,0.038085065,0.04099525
1337.896,0.022239369,0.027796883,0.030733721,0.032635589,0.038262612,0.036938706,0.039663659
1338.378,0.021915426,0.027194734,0.030005042,0.03184237,0.03701093,0.035848879,0.038425066
1338.86,0.02155577,0.026654717,0.029341079,0.031048596,0.035798386,0.034803816,0.037273395
1339.342,0.021183612,0.026162122,0.028737448,0.03025564,0.034650746,0.033798015,0.036200552
1339.824,0.020833892,0.025695667,0.028185307,0.029469651,0.033583402,0.032833382,0.035196094
1340.306,0.020544257,0.025233688,0.027671563,0.028700377,0.032601316,0.031918876,0.03424878
1340.788,0.020344799,0.024763466,0.027180781,0.027961403,0.031704136,0.031068016,0.033349885
1341.271,0.020250669,0.024288448,0.02669952,0.027270047,0.030893633,0.030294636,0.032495291
1341.753,0.020259516,0.023830253,0.026219103,0.026645239,0.030176996,0.029608311,0.031686814
1342.235,0.020352079,0.023421875,0.025737663,0.026104061,0.029564887,0.029009371,0.030929703
1342.717,0.020495664,0.023094104,0.025257415,0.025653742,0.02906356,0.02848604,0.030227766
1343.199,0.020649893,0.022861158,0.024781666,0.025286821,0.028666441,0.028014078,0.029580237
1343.681,0.020774212,0.022712525,0.024312034,0.024979122,0.028349698,0.02756146,0.028980425
1344.163,0.020835149,0.022613579,0.02384866,0.024695371,0.028075554,0.027096393,0.028418222
1344.646,0.020815355,0.022518333,0.023393645,0.024400945,0.027802737,0.02659645,0.027885692
1345.128,0.020718931,0.0223861,0.022955945,0.02407565,0.027500848,0.026057414,0.027382108
1345.61,0.02057317,0.022198107,0.022555091,0.023724288,0.027161684,0.025496156,0.026917008
1346.092,0.020424366,0.021963852,0.022220119,0.023378006,0.026802315,0.024947328,0.026507375
1346.574,0.020326651,0.021717705,0.021983192,0.023085592,0.026459456,0.024453901,0.026171426
1347.056,0.020327956,0.021504867,0.021869698,0.022895801,0.026175482,0.02405466,0.025920432
1347.538,0.020456476,0.021364647,0.021888826,0.022838739,0.025983387,0.023773197,0.025752292
1348.02,0.020712315,0.021317514,0.022028436,0.022913728,0.025895328,0.023612131,0.025650812
1348.502,0.02106845,0.021360818,0.022257549,0.023087366,0.025900091,0.023554846,0.025590221
1348.985,0.021479698,0.021473496,0.022535264,0.023304863,0.025968526,0.023573488,0.0255431
1349.467,0.021895984,0.021626257,0.022821923,0.02350762,0.026063306,0.023638789,0.025488585
1349.949,0.022277826,0.021792482,0.02309026,0.023652924,0.026151211,0.02372902,0.025417656
1350.431,0.022604678,0.021954514,0.023329634,0.02372548,0.026210227,0.023833359,0.025333002
1350.913,0.02287798,0.022104851,0.023544532,0.023739441,0.026233061,0.023950731,0.025245495
1351.395,0.023117086,0.022245653,0.0237497,0.023731672,0.026226637,0.024085272,0.025169681
1351.877,0.023352671,0.022385886,0.023963182,0.0237487,0.02620955,0.024242631,0.025120143
1352.359,0.023619796,0.022542912,0.024203237,0.023835292,0.026209614,0.024428289,0.02511165
1352.842,0.023953947,0.022744389,0.024488221,0.024026951,0.026261826,0.024650788,0.02516058
1353.324,0.024388489,0.023028516,0.0248381,0.024346988,0.026404379,0.02492361,0.02528639
1353.806,0.024954104,0.023440946,0.025275895,0.024808511,0.026673819,0.025267617,0.025509798
1354.288,0.025675916,0.024025059,0.025824783,0.025415938,0.027098113,0.025707676,0.025847887
1354.77,0.026569335,0.024809409,0.026503472,0.026166555,0.027690136,0.026266693,0.026307941
1355.252,0.027635983,0.02579725,0.027319188,0.027049617,0.028443854,0.026957332,0.026882238
1355.734,0.028861881,0.026963433,0.02826496,0.028048356,0.029337674,0.027777194,0.027549447
1356.216,0.030221285,0.02826214,0.029321598,0.029142487,0.0303417,0.028708786,0.028280574
1356.698,0.03168591,0.02964403,0.03046676,0.030315622,0.031430679,0.029726886,0.029051011
1357.181,0.03323755,0.031076912,0.03168574,0.031562461,0.03259447,0.030808392,0.029852136
1357.663,0.034879382,0.032560877,0.03298192,0.032894818,0.033844075,0.031943309,0.030698285
1358.145,0.036641824,0.034134346,0.034381141,0.034342508,0.035209889,0.033139721,0.031627192
1358.627,0.038581534,0.035866818,0.035928878,0.035949304,0.036734354,0.034424246,0.032692466
1359.109,0.040772224,0.037842562,0.03768146,0.037764083,0.038461453,0.035836031,0.033951839
1359.591,0.04329449,0.040143838,0.039697145,0.039833854,0.040430636,0.037421039,0.03545697
1360.073,0.046225583,0.042837973,0.042029112,0.042198496,0.042674449,0.039226868,0.037245733
1360.556,0.049635201,0.045974282,0.04472457,0.044892648,0.045223456,0.041302744,0.039341939
1361.038,0.053587093,0.049590227,0.047829226,0.04795166,0.048113562,0.043701897,0.041758904
1361.52,0.05814424,0.053722877,0.051393627,0.051419043,0.051393168,0.046485672,0.044506365
1362.002,0.063376375,0.058420287,0.055479117,0.055352454,0.055125528,0.049725373,0.047596876
1362.484,0.069364016,0.063748836,0.060159672,0.059824765,0.059387339,0.053499387,0.051051579
1362.966,0.076200215,0.069795373,0.065520744,0.064922703,0.064264428,0.057889834,0.054904995
1363.448,0.083988159,0.076664478,0.071657779,0.070742984,0.069848703,0.06297769,0.059211321
1363.93,0.092834601,0.084471531,0.078672009,0.07738805,0.076236186,0.068841046,0.064049207
1364.413,0.102838625,0.093330696,0.086665897,0.084961898,0.083525886,0.075554643,0.069524085
1364.895,0.114072451,0.103337795,0.095732997,0.093561093,0.091814041,0.083188846,0.075763556
1365.377,0.126550185,0.11454115,0.105937725,0.103256599,0.101178978,0.091801216,0.082901307
1365.859,0.140183581,0.126903071,0.117281887,0.11406388,0.111652677,0.101418628,0.091049305
1366.341,0.154729074,0.140254115,0.129660946,0.125901311,0.12318256,0.112007659,0.100260329
1366.823,0.169736465,0.154250418,0.142817916,0.138545738,0.135590384,0.123440749,0.110491046
1367.305,0.184519516,0.168351062,0.156311508,0.15160048,0.148542892,0.135468128,0.121573714
1367.787,0.198170721,0.181832702,0.169515709,0.164491639,0.161548256,0.147708332,0.133210405
1368.27,0.209642117,0.193855066,0.181668529,0.176511263,0.173992653,0.159670445,0.144996794
1368.752,0.217894803,0.203575767,0.191970198,0.186908029,0.185215066,0.170809309,0.156474282
1369.234,0.222091932,0.210294298,0.199720389,0.195016555,0.194614036,0.180607596,0.16720213
1369.716,0.221784773,0.213590392,0.204456962,0.200389261,0.201757527,0.188666889,0.176831625
1370.198,0.217023916,0.213410184,0.206055087,0.202892574,0.206468171,0.194781733,0.18516269
1370.68,0.208352004,0.210073677,0.20474992,0.202729144,0.208851929,0.198971644,0.192164744
1371.162,0.196679755,0.204197293,0.201073132,0.20037796,0.209260548,0.201459931,0.197955871
1371.644,0.183091053,0.196560976,0.195723829,0.196469723,0.208195506,0.202600837,0.202742209
1372.126,0.168648719,0.187959677,0.189419012,0.191642503,0.206184436,0.202779074,0.206735551
1372.609,0.154249761,0.17908021,0.182764581,0.18641792,0.203663743,0.20230995,0.210071681
1373.091,0.140553764,0.17042475,0.176176895,0.181128638,0.200896815,0.201366553,0.212751305
1373.573,0.127978367,0.162287038,0.169860875,0.175905214,0.197945064,0.199953083,0.214620625
1374.055,0.116736754,0.154769572,0.163836915,0.170712105,0.194690861,0.197925622,0.215397752
1374.537,0.106897078,0.147832227,0.158000409,0.165416033,0.190903747,0.195053786,0.214742456
1375.019,0.098438552,0.141351489,0.152193159,0.159861383,0.186328277,0.19110197,0.212345232
1375.501,0.091297463,0.135180988,0.146268645,0.15393344,0.180768934,0.185908372,0.208016126
1375.984,0.085394444,0.129198082,0.140137862,0.147594601,0.174149901,0.179437951,0.201739485
1376.466,0.080645715,0.123333196,0.133788772,0.140891667,0.166535035,0.171797103,0.193684931
1376.948,0.076964099,0.117577941,0.127282582,0.133941286,0.158112153,0.163214764,0.184174952
1377.43,0.074256212,0.11197835,0.120735568,0.126904853,0.149154066,0.154000077,0.173629265
1377.912,0.072419532,0.106618062,0.11429416,0.119963197,0.139972496,0.144495304,0.162503618
1378.394,0.07134642,0.101600202,0.108113225,0.113297447,0.130878143,0.13503509,0.151239711
1378.876,0.070931759,0.09703016,0.102339582,0.107074532,0.12215288,0.125917759,0.140230423
1379.358,0.071084867,0.093004631,0.097102316,0.101438537,0.114032781,0.117389157,0.129800878
1379.841,0.071740224,0.089605118,0.092509631,0.096504712,0.106702273,0.109638596,0.120201416
1380.323,0.072863452,0.086895216,0.088648215,0.092356051,0.100293205,0.102801525,0.111609272
1380.805,0.074447708,0.084918666,0.085583876,0.08904262,0.094888126,0.096965645,0.104134179
1381.287,0.07650369,0.083696069,0.083359348,0.086582909,0.09052438,0.092177666,0.097827381
1381.769,0.079042831,0.083220946,0.081989809,0.084967177,0.087198126,0.088447098,0.092688367
1382.251,0.082060953,0.083455722,0.081456367,0.084161696,0.084867571,0.085747711,0.088672186
1382.733,0.08552675,0.084332716,0.081702865,0.084114734,0.083459828,0.084019885,0.085698053
1383.215,0.089378556,0.085760864,0.082637348,0.084761671,0.08287789,0.083175108,0.0836596
