X	Y
650	0.374073475599289
650.482083753058	0.374047428369522
650.964167506116	0.376305639743805
651.446251259174	0.377289623022079
651.928335012232	0.378252357244492
652.41041876529	0.379400700330734
652.892502518348	0.38095623254776
653.374586271406	0.383037239313126
653.856670024464	0.385585337877274
654.338753777522	0.388370901346207
654.82083753058	0.391079187393188
655.302921283638	0.393432408571243
655.785005036696	0.395291686058044
656.267088789754	0.39669281244278
656.749172542812	0.397803843021393
657.23125629587	0.398833215236664
657.713340048928	0.399937659502029
658.195423801986	0.401176899671555
658.677507555044	0.402525365352631
659.159591308102	0.403922379016876
659.64167506116	0.405323475599289
660.123758814218	0.406722277402878
660.605842567276	0.408133983612061
661.087926320334	0.409560233354568
661.570010073392	0.410962998867035
662.05209382645	0.41227263212204
662.534177579508	0.413426876068115
663.016261332566	0.414418429136276
663.498345085624	0.415318787097931
663.980428838682	0.416259407997131
664.46251259174	0.417379349470139
664.944596344798	0.418764591217041
665.426680097856	0.420407354831696
665.908763850914	0.422195971012115
666.390847603972	0.423948615789413
666.87293135703	0.425513476133347
667.355015110088	0.426937758922577
667.837098863146	0.428567200899124
668.319182616204	0.430788964033127
668.801266369262	0.433508813381195
669.28335012232	0.436127245426178
669.765433875378	0.438117772340775
670.247517628436	0.439391881227493
670.729601381494	0.440201938152313
671.211685134552	0.440913647413254
671.69376888761	0.441854357719421
672.175852640668	0.443233877420425
672.657936393726	0.445104688405991
673.140020146784	0.447349369525909
673.622103899842	0.449716091156006
674.1041876529	0.451908379793167
674.586271405958	0.453695207834244
675.068355159016	0.454988270998001
675.550438912074	0.455849528312683
676.032522665132	0.456439137458801
676.51460641819	0.456934481859207
676.996690171248	0.457463145256042
677.478773924306	0.458079248666763
677.960857677364	0.458787798881531
678.442941430422	0.459592252969742
678.92502518348	0.460529446601868
679.407108936538	0.461661040782928
679.889192689596	0.463049858808517
680.371276442654	0.464697688817978
680.853360195712	0.466527074575424
681.33544394877	0.468404024839401
681.817527701828	0.47019624710083
682.299611454886	0.471833437681198
682.781695207944	0.473331063985825
683.263778961002	0.474767535924911
683.74586271406	0.476226031780243
684.227946467118	0.477734476327896
684.710030220176	0.479239404201508
685.192113973234	0.480629950761795
685.674197726292	0.481800138950348
686.15628147935	0.482709467411041
686.638365232408	0.483408421278
687.120448985465	0.484011560678482
687.602532738524	0.48463186621666
688.084616491582	0.485311448574066
688.566700244639	0.485987961292267
689.048783997697	0.486519664525986
689.530867750756	0.486758410930634
690.012951503813	0.486630231142044
690.495035256871	0.486180424690247
690.97711900993	0.485559612512589
691.459202762988	0.4849593937397
691.941286516045	0.484529882669449
692.423370269103	0.484319508075714
692.905454022162	0.484265357255936
693.387537775219	0.48423558473587
693.869621528277	0.484097719192505
694.351705281335	0.483776032924652
694.833789034393	0.483271837234497
695.315872787451	0.48264279961586
695.797956540509	0.481961041688919
696.280040293567	0.481276988983154
696.762124046625	0.480610221624374
697.244207799683	0.479969173669815
697.726291552741	0.479379624128342
698.208375305799	0.478897899389267
698.690459058857	0.478594094514847
699.172542811915	0.478511244058609
699.654626564973	0.478624254465103
700.136710318031	0.478827774524689
700.618794071089	0.478967010974884
701.100877824147	0.478901565074921
701.582961577205	0.478570222854614
702.065045330263	0.478023141622543
702.547129083321	0.47740575671196
703.029212836379	0.47690212726593
703.511296589437	0.476666897535324
703.993380342495	0.476780384778976
704.475464095553	0.477250933647156
704.957547848611	0.478061974048615
705.439631601669	0.479237914085388
705.921715354727	0.480892390012741
706.403799107785	0.483235150575638
706.885882860843	0.486537247896194
707.367966613901	0.491080015897751
707.850050366959	0.497115164995193
708.332134120017	0.504869520664215
708.814217873075	0.514589607715607
709.296301626133	0.526604831218719
709.778385379191	0.541374802589417
710.260469132249	0.559495508670807
710.742552885307	0.58167552947998
711.224636638365	0.608676671981812
711.706720391423	0.641286969184875
712.188804144481	0.680313527584076
712.670887897539	0.726585507392883
713.152971650597	0.78090363740921
713.635055403655	0.843839049339294
714.117139156713	0.915253341197968
714.599222909771	0.993474304676056
715.081306662829	1.0739598274231
715.563390415887	1.14801573753357
716.045474168945	1.20293772220612
716.527557922003	1.22604262828827
717.009641675061	1.21202504634857
717.491725428119	1.16669416427612
717.973809181177	1.10247349739075
718.455892934235	1.0314724445343
718.937976687293	0.962149024009705
719.420060440351	0.899373173713684
719.902144193409	0.845531702041626
720.384227946467	0.801497399806976
720.866311699525	0.767259299755096
721.348395452583	0.742305636405945
721.830479205641	0.725838422775269
722.312562958699	0.716922879219055
722.794646711757	0.714550971984863
723.276730464815	0.717697560787201
723.758814217873	0.725366473197937
724.240897970931	0.736629545688629
724.722981723989	0.750643968582153
725.205065477047	0.76664400100708
725.687149230105	0.783882856369019
726.169232983163	0.801583230495453
726.651316736221	0.818908631801605
727.133400489279	0.834993422031403
727.615484242337	0.849025785923004
728.097567995395	0.860344469547272
728.579651748453	0.868494689464569
729.061735501511	0.873220145702362
729.543819254569	0.874394118785858
730.025903007627	0.871959507465363
730.507986760685	0.865912139415741
730.990070513743	0.856345117092133
731.472154266801	0.843519866466522
731.954238019859	0.827911078929901
732.436321772917	0.810173630714417
732.918405525975	0.791062891483307
733.400489279033	0.771304428577423
733.882573032091	0.751489460468292
734.364656785149	0.732022702693939
734.846740538207	0.713140785694122
735.328824291265	0.694990992546082
735.810908044323	0.677720785140991
736.292991797381	0.661564111709595
736.775075550439	0.646845281124115
737.257159303497	0.633924961090088
737.739243056555	0.623096346855164
738.221326809613	0.614477396011353
738.703410562671	0.607943058013916
739.185494315729	0.603128969669342
